user_id,entry_date,segment,device,region,age_group,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,stage2_reached,stage3_reached,stage4_reached,stage5_reached
U007338,2024-04-12,Paid_Search,Mobile,Central,25-34,2024-04,2024-04-12,2024-04-12,,,,,0,stage2,1,0,0,0
U007341,2024-06-22,Organic,Desktop,Central,55+,2024-06,2024-06-22,2024-06-23,,,,,0,stage2,1,0,0,0
U007342,2024-05-13,Referral,Mobile,South,35-44,2024-05,2024-05-13,,,,,,0,stage1,0,0,0,0
U007344,2024-06-06,Organic,Mobile,Central,35-44,2024-06,2024-06-06,,,,,,0,stage1,0,0,0,0
U007345,2024-04-05,Social,Mobile,West,18-24,2024-04,2024-04-05,,,,,,0,stage1,0,0,0,0
U007346,2024-05-24,Referral,Tablet,Central,18-24,2024-05,2024-05-24,2024-05-26,2024-05-27,,,,0,stage3,1,1,0,0
U007348,2024-06-24,Email,Mobile,Central,25-34,2024-06,2024-06-24,2024-06-24,2024-06-27,2024-06-29,,,0,stage4,1,1,1,0
U007349,2024-04-05,Paid_Search,Mobile,Central,55+,2024-04,2024-04-05,,,,,,0,stage1,0,0,0,0
U007350,2024-05-12,Organic,Mobile,North,18-24,2024-05,2024-05-12,,,,,,0,stage1,0,0,0,0
U007351,2024-06-03,Organic,Mobile,West,45-54,2024-06,2024-06-03,2024-06-04,2024-06-06,2024-06-07,2024-06-09,2024-06-10,1,Converted,1,1,1,1
U007354,2024-05-01,Social,Tablet,West,18-24,2024-05,2024-05-01,2024-05-01,2024-05-03,2024-05-04,,,0,stage4,1,1,1,0
U007361,2024-06-08,Social,Mobile,North,18-24,2024-06,2024-06-08,,,,,,0,stage1,0,0,0,0
U007362,2024-04-29,Social,Mobile,South,35-44,2024-04,2024-04-29,,,,,,0,stage1,0,0,0,0
U007363,2024-06-01,Referral,Desktop,South,25-34,2024-06,2024-06-01,2024-06-01,,,,,0,stage2,1,0,0,0
U007365,2024-06-11,Social,Desktop,South,35-44,2024-06,2024-06-11,2024-06-13,,,,,0,stage2,1,0,0,0
U007368,2024-06-09,Paid_Search,Desktop,North,18-24,2024-06,2024-06-09,2024-06-09,,,,,0,stage2,1,0,0,0
U007371,2024-06-08,Organic,Mobile,North,35-44,2024-06,2024-06-08,2024-06-09,,,,,0,stage2,1,0,0,0
U007373,2024-05-23,Email,Desktop,Central,35-44,2024-05,2024-05-23,2024-05-25,2024-05-28,2024-05-30,2024-06-01,2024-06-01,1,Converted,1,1,1,1
U007374,2024-05-31,Social,Mobile,South,18-24,2024-05,2024-05-31,,,,,,0,stage1,0,0,0,0
U007381,2024-05-30,Referral,Desktop,North,25-34,2024-05,2024-05-30,2024-06-01,2024-06-03,,,,0,stage3,1,1,0,0
U007383,2024-06-03,Referral,Mobile,North,25-34,2024-06,2024-06-03,2024-06-04,2024-06-07,,,,0,stage3,1,1,0,0
U007384,2024-06-06,Paid_Search,Mobile,West,35-44,2024-06,2024-06-06,2024-06-08,,,,,0,stage2,1,0,0,0
U007385,2024-05-01,Paid_Search,Desktop,East,25-34,2024-05,2024-05-01,2024-05-01,2024-05-02,2024-05-02,2024-05-04,2024-05-04,1,Converted,1,1,1,1
U007393,2024-05-23,Paid_Search,Desktop,Central,45-54,2024-05,2024-05-23,2024-05-24,2024-05-26,,,,0,stage3,1,1,0,0
U007394,2024-04-08,Organic,Tablet,East,25-34,2024-04,2024-04-08,,,,,,0,stage1,0,0,0,0
U007395,2024-06-29,Organic,Mobile,West,25-34,2024-06,2024-06-29,,,,,,0,stage1,0,0,0,0
U007396,2024-05-01,Organic,Mobile,South,35-44,2024-05,2024-05-01,2024-05-02,2024-05-04,,,,0,stage3,1,1,0,0
U007397,2024-05-13,Email,Desktop,East,35-44,2024-05,2024-05-13,2024-05-14,,,,,0,stage2,1,0,0,0
U007398,2024-05-15,Social,Tablet,West,18-24,2024-05,2024-05-15,,,,,,0,stage1,0,0,0,0
U007400,2024-06-03,Organic,Desktop,East,55+,2024-06,2024-06-03,,,,,,0,stage1,0,0,0,0
U007404,2024-05-05,Email,Mobile,East,45-54,2024-05,2024-05-05,2024-05-07,,,,,0,stage2,1,0,0,0
U007406,2024-06-24,Email,Mobile,Central,35-44,2024-06,2024-06-24,2024-06-24,,,,,0,stage2,1,0,0,0
U007407,2024-05-22,Referral,Mobile,South,55+,2024-05,2024-05-22,2024-05-23,2024-05-26,2024-05-27,2024-05-29,2024-05-29,1,Converted,1,1,1,1
U007408,2024-04-03,Organic,Mobile,South,35-44,2024-04,2024-04-03,2024-04-04,2024-04-07,2024-04-08,2024-04-12,2024-04-12,1,Converted,1,1,1,1
U007409,2024-06-06,Paid_Search,Mobile,South,45-54,2024-06,2024-06-06,2024-06-08,2024-06-09,2024-06-10,,,0,stage4,1,1,1,0
U007410,2024-04-05,Email,Mobile,North,25-34,2024-04,2024-04-05,2024-04-05,2024-04-08,2024-04-08,2024-04-10,2024-04-11,1,Converted,1,1,1,1
U007411,2024-04-02,Referral,Tablet,North,35-44,2024-04,2024-04-02,2024-04-04,2024-04-05,,,,0,stage3,1,1,0,0
U007414,2024-05-08,Organic,Mobile,East,25-34,2024-05,2024-05-08,2024-05-08,2024-05-11,2024-05-12,2024-05-13,2024-05-15,1,Converted,1,1,1,1
U007416,2024-04-11,Social,Mobile,South,25-34,2024-04,2024-04-11,2024-04-11,,,,,0,stage2,1,0,0,0
U007417,2024-06-27,Paid_Search,Mobile,East,25-34,2024-06,2024-06-27,2024-06-29,2024-07-01,,,,0,stage3,1,1,0,0
U007419,2024-04-30,Paid_Search,Desktop,East,18-24,2024-04,2024-04-30,2024-05-02,2024-05-05,2024-05-06,2024-05-10,2024-05-10,1,Converted,1,1,1,1
U007420,2024-05-01,Social,Mobile,Central,45-54,2024-05,2024-05-01,,,,,,0,stage1,0,0,0,0
U007421,2024-06-14,Social,Mobile,North,18-24,2024-06,2024-06-14,2024-06-16,2024-06-17,,,,0,stage3,1,1,0,0
U007423,2024-06-05,Paid_Search,Desktop,North,55+,2024-06,2024-06-05,2024-06-07,,,,,0,stage2,1,0,0,0
U007426,2024-04-23,Email,Mobile,East,18-24,2024-04,2024-04-23,,,,,,0,stage1,0,0,0,0
U007427,2024-06-12,Referral,Mobile,Central,45-54,2024-06,2024-06-12,2024-06-14,,,,,0,stage2,1,0,0,0
U007430,2024-05-19,Email,Mobile,West,18-24,2024-05,2024-05-19,2024-05-20,,,,,0,stage2,1,0,0,0
U007432,2024-06-16,Organic,Mobile,Central,35-44,2024-06,2024-06-16,,,,,,0,stage1,0,0,0,0
U007433,2024-06-06,Email,Mobile,East,25-34,2024-06,2024-06-06,,,,,,0,stage1,0,0,0,0
U007435,2024-04-03,Organic,Mobile,South,18-24,2024-04,2024-04-03,2024-04-05,,,,,0,stage2,1,0,0,0
U007437,2024-04-16,Paid_Search,Mobile,West,18-24,2024-04,2024-04-16,2024-04-18,,,,,0,stage2,1,0,0,0
U007438,2024-06-20,Paid_Search,Mobile,North,18-24,2024-06,2024-06-20,2024-06-20,2024-06-21,2024-06-21,2024-06-23,2024-06-25,1,Converted,1,1,1,1
U007440,2024-04-23,Paid_Search,Mobile,Central,45-54,2024-04,2024-04-23,,,,,,0,stage1,0,0,0,0
U007444,2024-06-25,Organic,Desktop,Central,25-34,2024-06,2024-06-25,,,,,,0,stage1,0,0,0,0
U007445,2024-05-09,Social,Mobile,South,35-44,2024-05,2024-05-09,2024-05-10,,,,,0,stage2,1,0,0,0
U007448,2024-05-23,Referral,Mobile,South,18-24,2024-05,2024-05-23,2024-05-24,2024-05-25,2024-05-26,,,0,stage4,1,1,1,0
U007449,2024-04-29,Social,Mobile,Central,25-34,2024-04,2024-04-29,2024-05-01,,,,,0,stage2,1,0,0,0
U007450,2024-06-27,Paid_Search,Mobile,North,25-34,2024-06,2024-06-27,2024-06-27,,,,,0,stage2,1,0,0,0
U007451,2024-05-24,Paid_Search,Mobile,North,45-54,2024-05,2024-05-24,2024-05-25,2024-05-26,,,,0,stage3,1,1,0,0
U007456,2024-04-27,Referral,Mobile,West,35-44,2024-04,2024-04-27,2024-04-27,2024-04-30,2024-04-30,2024-05-03,2024-05-05,1,Converted,1,1,1,1
U007457,2024-06-13,Email,Mobile,Central,25-34,2024-06,2024-06-13,2024-06-13,,,,,0,stage2,1,0,0,0
U007459,2024-04-07,Social,Mobile,Central,35-44,2024-04,2024-04-07,2024-04-09,2024-04-11,2024-04-11,2024-04-14,2024-04-14,1,Converted,1,1,1,1
U007460,2024-05-24,Social,Desktop,East,18-24,2024-05,2024-05-24,,,,,,0,stage1,0,0,0,0
U007462,2024-04-15,Email,Desktop,East,18-24,2024-04,2024-04-15,2024-04-15,2024-04-16,2024-04-17,2024-04-19,2024-04-19,1,Converted,1,1,1,1
U007465,2024-06-27,Social,Mobile,Central,35-44,2024-06,2024-06-27,2024-06-28,,,,,0,stage2,1,0,0,0
U007468,2024-04-03,Email,Desktop,North,45-54,2024-04,2024-04-03,,,,,,0,stage1,0,0,0,0
U007470,2024-05-13,Social,Mobile,East,35-44,2024-05,2024-05-13,,,,,,0,stage1,0,0,0,0
U007471,2024-04-25,Email,Desktop,East,55+,2024-04,2024-04-25,2024-04-27,2024-04-30,2024-04-30,2024-05-01,2024-05-03,1,Converted,1,1,1,1
U007472,2024-04-08,Paid_Search,Desktop,Central,18-24,2024-04,2024-04-08,2024-04-08,2024-04-11,,,,0,stage3,1,1,0,0
U007473,2024-05-25,Paid_Search,Desktop,North,25-34,2024-05,2024-05-25,2024-05-25,,,,,0,stage2,1,0,0,0
U007474,2024-06-28,Social,Desktop,South,45-54,2024-06,2024-06-28,2024-06-29,2024-07-01,,,,0,stage3,1,1,0,0
U007475,2024-06-14,Organic,Mobile,South,25-34,2024-06,2024-06-14,2024-06-16,,,,,0,stage2,1,0,0,0
U007478,2024-05-08,Organic,Mobile,Central,45-54,2024-05,2024-05-08,2024-05-10,,,,,0,stage2,1,0,0,0
U007481,2024-05-11,Paid_Search,Mobile,West,25-34,2024-05,2024-05-11,2024-05-11,2024-05-13,,,,0,stage3,1,1,0,0
U007484,2024-05-12,Referral,Desktop,South,45-54,2024-05,2024-05-12,,,,,,0,stage1,0,0,0,0
U007485,2024-06-17,Paid_Search,Desktop,Central,45-54,2024-06,2024-06-17,2024-06-19,,,,,0,stage2,1,0,0,0
U007487,2024-05-01,Social,Mobile,Central,35-44,2024-05,2024-05-01,2024-05-01,,,,,0,stage2,1,0,0,0
U007488,2024-04-29,Social,Mobile,Central,55+,2024-04,2024-04-29,2024-05-01,,,,,0,stage2,1,0,0,0
U007490,2024-05-24,Paid_Search,Tablet,Central,25-34,2024-05,2024-05-24,2024-05-25,,,,,0,stage2,1,0,0,0
U007491,2024-06-17,Referral,Mobile,North,18-24,2024-06,2024-06-17,2024-06-19,,,,,0,stage2,1,0,0,0
U007493,2024-06-28,Referral,Mobile,East,25-34,2024-06,2024-06-28,2024-06-28,,,,,0,stage2,1,0,0,0
U007494,2024-06-10,Organic,Mobile,West,55+,2024-06,2024-06-10,,,,,,0,stage1,0,0,0,0
U007495,2024-04-01,Paid_Search,Mobile,East,45-54,2024-04,2024-04-01,,,,,,0,stage1,0,0,0,0
U007499,2024-06-14,Paid_Search,Mobile,East,18-24,2024-06,2024-06-14,2024-06-14,,,,,0,stage2,1,0,0,0
U007501,2024-04-01,Paid_Search,Mobile,East,45-54,2024-04,2024-04-01,2024-04-02,,,,,0,stage2,1,0,0,0
U007503,2024-04-29,Organic,Desktop,South,25-34,2024-04,2024-04-29,2024-05-01,,,,,0,stage2,1,0,0,0
U007505,2024-04-22,Paid_Search,Desktop,East,25-34,2024-04,2024-04-22,2024-04-24,2024-04-26,,,,0,stage3,1,1,0,0
U007506,2024-05-31,Organic,Mobile,Central,35-44,2024-05,2024-05-31,2024-06-02,,,,,0,stage2,1,0,0,0
U007507,2024-06-26,Organic,Desktop,East,25-34,2024-06,2024-06-26,2024-06-27,2024-06-30,2024-07-01,2024-07-05,,0,stage5,1,1,1,1
U007509,2024-04-05,Social,Mobile,East,18-24,2024-04,2024-04-05,2024-04-07,,,,,0,stage2,1,0,0,0
U007511,2024-05-03,Paid_Search,Mobile,East,18-24,2024-05,2024-05-03,,,,,,0,stage1,0,0,0,0
U007512,2024-06-22,Organic,Desktop,East,35-44,2024-06,2024-06-22,2024-06-23,,,,,0,stage2,1,0,0,0
U007516,2024-04-12,Paid_Search,Desktop,East,35-44,2024-04,2024-04-12,2024-04-14,2024-04-15,2024-04-15,2024-04-17,2024-04-18,1,Converted,1,1,1,1
U007517,2024-06-01,Social,Mobile,East,18-24,2024-06,2024-06-01,,,,,,0,stage1,0,0,0,0
U007518,2024-06-27,Social,Desktop,Central,55+,2024-06,2024-06-27,,,,,,0,stage1,0,0,0,0
U007519,2024-05-14,Organic,Mobile,East,55+,2024-05,2024-05-14,2024-05-14,2024-05-17,,,,0,stage3,1,1,0,0
U007522,2024-06-18,Paid_Search,Mobile,South,35-44,2024-06,2024-06-18,2024-06-19,,,,,0,stage2,1,0,0,0
U007526,2024-04-27,Referral,Mobile,East,45-54,2024-04,2024-04-27,,,,,,0,stage1,0,0,0,0
U007527,2024-04-11,Referral,Desktop,South,25-34,2024-04,2024-04-11,,,,,,0,stage1,0,0,0,0
U007536,2024-05-02,Social,Desktop,Central,45-54,2024-05,2024-05-02,,,,,,0,stage1,0,0,0,0
U007539,2024-04-30,Organic,Mobile,North,25-34,2024-04,2024-04-30,2024-05-02,2024-05-05,2024-05-06,2024-05-08,2024-05-09,1,Converted,1,1,1,1
U007540,2024-06-20,Social,Mobile,South,25-34,2024-06,2024-06-20,2024-06-21,2024-06-23,,,,0,stage3,1,1,0,0
U007541,2024-06-29,Email,Mobile,North,18-24,2024-06,2024-06-29,2024-06-29,2024-06-30,2024-07-01,,,0,stage4,1,1,1,0
U007544,2024-04-12,Organic,Mobile,North,45-54,2024-04,2024-04-12,,,,,,0,stage1,0,0,0,0
U007546,2024-06-21,Paid_Search,Desktop,North,18-24,2024-06,2024-06-21,,,,,,0,stage1,0,0,0,0
U007547,2024-04-18,Social,Mobile,East,25-34,2024-04,2024-04-18,2024-04-20,2024-04-22,2024-04-24,,,0,stage4,1,1,1,0
U007550,2024-06-20,Referral,Tablet,North,45-54,2024-06,2024-06-20,2024-06-22,2024-06-25,2024-06-25,2024-06-27,2024-06-29,1,Converted,1,1,1,1
U007553,2024-04-02,Paid_Search,Tablet,Central,55+,2024-04,2024-04-02,2024-04-03,2024-04-06,,,,0,stage3,1,1,0,0
U007555,2024-04-11,Paid_Search,Desktop,East,35-44,2024-04,2024-04-11,2024-04-11,2024-04-14,2024-04-14,2024-04-16,,0,stage5,1,1,1,1
U007556,2024-05-07,Paid_Search,Desktop,South,35-44,2024-05,2024-05-07,2024-05-07,2024-05-08,,,,0,stage3,1,1,0,0
U007558,2024-04-21,Organic,Mobile,North,35-44,2024-04,2024-04-21,2024-04-21,,,,,0,stage2,1,0,0,0
U007560,2024-04-08,Organic,Desktop,North,25-34,2024-04,2024-04-08,2024-04-10,2024-04-11,2024-04-12,2024-04-14,2024-04-15,1,Converted,1,1,1,1
U007562,2024-06-21,Organic,Desktop,East,25-34,2024-06,2024-06-21,2024-06-22,2024-06-23,,,,0,stage3,1,1,0,0
U007564,2024-04-17,Organic,Mobile,West,35-44,2024-04,2024-04-17,2024-04-17,,,,,0,stage2,1,0,0,0
U007566,2024-04-11,Paid_Search,Mobile,Central,18-24,2024-04,2024-04-11,,,,,,0,stage1,0,0,0,0
U007567,2024-06-23,Social,Mobile,North,45-54,2024-06,2024-06-23,,,,,,0,stage1,0,0,0,0
U007568,2024-05-12,Organic,Desktop,South,25-34,2024-05,2024-05-12,2024-05-12,,,,,0,stage2,1,0,0,0
U007569,2024-04-29,Paid_Search,Mobile,East,35-44,2024-04,2024-04-29,,,,,,0,stage1,0,0,0,0
U007571,2024-06-24,Email,Desktop,West,35-44,2024-06,2024-06-24,,,,,,0,stage1,0,0,0,0
U007575,2024-05-04,Paid_Search,Desktop,Central,25-34,2024-05,2024-05-04,,,,,,0,stage1,0,0,0,0
U007576,2024-06-16,Email,Desktop,West,55+,2024-06,2024-06-16,2024-06-18,2024-06-20,,,,0,stage3,1,1,0,0
U007577,2024-04-18,Paid_Search,Desktop,West,25-34,2024-04,2024-04-18,2024-04-18,,,,,0,stage2,1,0,0,0
U007579,2024-06-11,Social,Desktop,South,55+,2024-06,2024-06-11,2024-06-11,2024-06-14,2024-06-15,2024-06-18,2024-06-19,1,Converted,1,1,1,1
U007582,2024-04-18,Paid_Search,Mobile,East,35-44,2024-04,2024-04-18,,,,,,0,stage1,0,0,0,0
U007583,2024-05-16,Referral,Mobile,North,18-24,2024-05,2024-05-16,2024-05-17,2024-05-20,2024-05-20,,,0,stage4,1,1,1,0
U007587,2024-05-31,Paid_Search,Desktop,East,35-44,2024-05,2024-05-31,,,,,,0,stage1,0,0,0,0
U007590,2024-04-26,Social,Mobile,North,35-44,2024-04,2024-04-26,2024-04-27,2024-04-28,,,,0,stage3,1,1,0,0
U007591,2024-04-28,Social,Tablet,East,25-34,2024-04,2024-04-28,,,,,,0,stage1,0,0,0,0
U007595,2024-06-24,Social,Mobile,South,25-34,2024-06,2024-06-24,,,,,,0,stage1,0,0,0,0
U007596,2024-04-04,Social,Mobile,North,35-44,2024-04,2024-04-04,2024-04-05,2024-04-07,,,,0,stage3,1,1,0,0
U007598,2024-05-18,Paid_Search,Mobile,Central,55+,2024-05,2024-05-18,,,,,,0,stage1,0,0,0,0
U007601,2024-04-01,Paid_Search,Mobile,North,35-44,2024-04,2024-04-01,,,,,,0,stage1,0,0,0,0
U007602,2024-04-16,Paid_Search,Desktop,North,18-24,2024-04,2024-04-16,,,,,,0,stage1,0,0,0,0
U007608,2024-04-11,Email,Desktop,West,45-54,2024-04,2024-04-11,2024-04-11,2024-04-12,2024-04-12,,,0,stage4,1,1,1,0
U007609,2024-05-16,Paid_Search,Mobile,South,35-44,2024-05,2024-05-16,,,,,,0,stage1,0,0,0,0
U007612,2024-05-06,Paid_Search,Mobile,North,45-54,2024-05,2024-05-06,,,,,,0,stage1,0,0,0,0
U007613,2024-04-20,Social,Mobile,West,35-44,2024-04,2024-04-20,2024-04-21,,,,,0,stage2,1,0,0,0
U007615,2024-06-25,Paid_Search,Mobile,West,55+,2024-06,2024-06-25,2024-06-27,,,,,0,stage2,1,0,0,0
U007617,2024-05-14,Social,Desktop,Central,18-24,2024-05,2024-05-14,2024-05-16,,,,,0,stage2,1,0,0,0
U007618,2024-04-27,Email,Mobile,North,25-34,2024-04,2024-04-27,2024-04-27,,,,,0,stage2,1,0,0,0
U007624,2024-05-11,Organic,Desktop,East,35-44,2024-05,2024-05-11,,,,,,0,stage1,0,0,0,0
U007626,2024-06-12,Paid_Search,Mobile,East,35-44,2024-06,2024-06-12,,,,,,0,stage1,0,0,0,0
U007628,2024-04-18,Organic,Mobile,West,25-34,2024-04,2024-04-18,,,,,,0,stage1,0,0,0,0
U007629,2024-04-12,Social,Mobile,North,18-24,2024-04,2024-04-12,2024-04-12,2024-04-13,,,,0,stage3,1,1,0,0
U007631,2024-06-16,Organic,Mobile,West,25-34,2024-06,2024-06-16,2024-06-18,2024-06-19,2024-06-20,,,0,stage4,1,1,1,0
U007635,2024-05-11,Social,Desktop,West,35-44,2024-05,2024-05-11,2024-05-13,2024-05-14,2024-05-16,,,0,stage4,1,1,1,0
U007637,2024-04-05,Referral,Desktop,South,18-24,2024-04,2024-04-05,2024-04-07,2024-04-09,,,,0,stage3,1,1,0,0
U007639,2024-06-25,Organic,Desktop,West,25-34,2024-06,2024-06-25,2024-06-25,,,,,0,stage2,1,0,0,0
U007641,2024-06-20,Paid_Search,Desktop,West,35-44,2024-06,2024-06-20,2024-06-20,,,,,0,stage2,1,0,0,0
U007642,2024-06-03,Email,Desktop,South,25-34,2024-06,2024-06-03,,,,,,0,stage1,0,0,0,0
U007643,2024-04-12,Organic,Tablet,West,18-24,2024-04,2024-04-12,2024-04-12,2024-04-15,,,,0,stage3,1,1,0,0
U007647,2024-06-17,Organic,Mobile,West,35-44,2024-06,2024-06-17,,,,,,0,stage1,0,0,0,0
U007650,2024-06-02,Referral,Tablet,Central,25-34,2024-06,2024-06-02,2024-06-04,2024-06-06,2024-06-06,2024-06-08,2024-06-08,1,Converted,1,1,1,1
U007653,2024-06-04,Referral,Mobile,South,35-44,2024-06,2024-06-04,2024-06-05,,,,,0,stage2,1,0,0,0
U007654,2024-05-30,Organic,Mobile,South,55+,2024-05,2024-05-30,,,,,,0,stage1,0,0,0,0
U007655,2024-04-17,Social,Mobile,Central,45-54,2024-04,2024-04-17,2024-04-19,,,,,0,stage2,1,0,0,0
U007656,2024-06-01,Social,Tablet,Central,45-54,2024-06,2024-06-01,,,,,,0,stage1,0,0,0,0
U007658,2024-05-18,Referral,Desktop,South,35-44,2024-05,2024-05-18,2024-05-19,2024-05-21,2024-05-23,2024-05-24,2024-05-25,1,Converted,1,1,1,1
U007662,2024-04-28,Organic,Desktop,West,25-34,2024-04,2024-04-28,2024-04-30,,,,,0,stage2,1,0,0,0
U007663,2024-05-07,Paid_Search,Mobile,West,25-34,2024-05,2024-05-07,2024-05-07,2024-05-10,,,,0,stage3,1,1,0,0
U007664,2024-06-27,Paid_Search,Tablet,South,25-34,2024-06,2024-06-27,,,,,,0,stage1,0,0,0,0
U007666,2024-04-09,Paid_Search,Mobile,North,55+,2024-04,2024-04-09,,,,,,0,stage1,0,0,0,0
U007669,2024-06-18,Referral,Mobile,West,25-34,2024-06,2024-06-18,2024-06-20,,,,,0,stage2,1,0,0,0
U007671,2024-05-04,Referral,Mobile,West,45-54,2024-05,2024-05-04,2024-05-06,2024-05-08,2024-05-08,,,0,stage4,1,1,1,0
U007673,2024-05-15,Social,Desktop,Central,25-34,2024-05,2024-05-15,,,,,,0,stage1,0,0,0,0
U007674,2024-04-04,Referral,Mobile,Central,45-54,2024-04,2024-04-04,,,,,,0,stage1,0,0,0,0
U007676,2024-04-25,Referral,Mobile,East,25-34,2024-04,2024-04-25,2024-04-27,,,,,0,stage2,1,0,0,0
U007677,2024-04-29,Referral,Mobile,East,45-54,2024-04,2024-04-29,2024-04-29,,,,,0,stage2,1,0,0,0
U007679,2024-05-24,Paid_Search,Mobile,East,25-34,2024-05,2024-05-24,2024-05-25,2024-05-27,,,,0,stage3,1,1,0,0
U007681,2024-05-05,Referral,Mobile,East,35-44,2024-05,2024-05-05,2024-05-05,,,,,0,stage2,1,0,0,0
U007682,2024-04-06,Referral,Desktop,East,35-44,2024-04,2024-04-06,2024-04-08,2024-04-09,,,,0,stage3,1,1,0,0
U007683,2024-04-06,Referral,Desktop,West,35-44,2024-04,2024-04-06,2024-04-08,,,,,0,stage2,1,0,0,0
U007690,2024-04-12,Referral,Mobile,West,25-34,2024-04,2024-04-12,2024-04-14,2024-04-16,,,,0,stage3,1,1,0,0
U007692,2024-06-02,Paid_Search,Mobile,West,35-44,2024-06,2024-06-02,2024-06-03,,,,,0,stage2,1,0,0,0
U007695,2024-06-24,Social,Desktop,West,25-34,2024-06,2024-06-24,,,,,,0,stage1,0,0,0,0
U007696,2024-06-11,Referral,Mobile,Central,18-24,2024-06,2024-06-11,2024-06-13,2024-06-15,,,,0,stage3,1,1,0,0
U007697,2024-05-08,Email,Tablet,East,35-44,2024-05,2024-05-08,2024-05-10,2024-05-13,,,,0,stage3,1,1,0,0
U007698,2024-04-10,Paid_Search,Mobile,North,25-34,2024-04,2024-04-10,2024-04-10,2024-04-12,2024-04-13,2024-04-17,2024-04-18,1,Converted,1,1,1,1
U007699,2024-04-25,Social,Desktop,East,35-44,2024-04,2024-04-25,2024-04-25,,,,,0,stage2,1,0,0,0
U007702,2024-05-16,Organic,Tablet,North,35-44,2024-05,2024-05-16,2024-05-17,2024-05-19,,,,0,stage3,1,1,0,0
U007703,2024-06-16,Organic,Mobile,South,25-34,2024-06,2024-06-16,2024-06-16,,,,,0,stage2,1,0,0,0
U007704,2024-06-23,Organic,Mobile,South,45-54,2024-06,2024-06-23,,,,,,0,stage1,0,0,0,0
U007706,2024-04-15,Referral,Mobile,West,25-34,2024-04,2024-04-15,2024-04-15,,,,,0,stage2,1,0,0,0
U007707,2024-06-11,Organic,Mobile,West,45-54,2024-06,2024-06-11,2024-06-11,,,,,0,stage2,1,0,0,0
U007708,2024-06-07,Email,Mobile,South,35-44,2024-06,2024-06-07,2024-06-07,2024-06-08,,,,0,stage3,1,1,0,0
U007709,2024-06-05,Referral,Mobile,South,35-44,2024-06,2024-06-05,2024-06-07,,,,,0,stage2,1,0,0,0
U007710,2024-05-08,Social,Mobile,Central,55+,2024-05,2024-05-08,2024-05-08,2024-05-11,2024-05-13,2024-05-17,2024-05-17,1,Converted,1,1,1,1
U007713,2024-05-25,Organic,Desktop,North,55+,2024-05,2024-05-25,2024-05-27,2024-05-29,2024-05-31,,,0,stage4,1,1,1,0
U007716,2024-06-02,Social,Desktop,North,25-34,2024-06,2024-06-02,2024-06-04,,,,,0,stage2,1,0,0,0
U007717,2024-04-09,Organic,Mobile,South,18-24,2024-04,2024-04-09,2024-04-11,2024-04-14,2024-04-14,,,0,stage4,1,1,1,0
U007719,2024-04-27,Email,Mobile,Central,25-34,2024-04,2024-04-27,2024-04-28,2024-05-01,,,,0,stage3,1,1,0,0
U007724,2024-05-27,Organic,Desktop,West,25-34,2024-05,2024-05-27,2024-05-28,2024-05-30,2024-05-30,,,0,stage4,1,1,1,0
U007725,2024-06-24,Social,Mobile,South,18-24,2024-06,2024-06-24,,,,,,0,stage1,0,0,0,0
U007726,2024-06-03,Email,Desktop,West,35-44,2024-06,2024-06-03,2024-06-04,,,,,0,stage2,1,0,0,0
U007728,2024-04-28,Social,Desktop,West,35-44,2024-04,2024-04-28,2024-04-30,2024-05-03,2024-05-03,,,0,stage4,1,1,1,0
U007729,2024-06-03,Email,Mobile,Central,35-44,2024-06,2024-06-03,,,,,,0,stage1,0,0,0,0
U007732,2024-04-14,Referral,Mobile,West,35-44,2024-04,2024-04-14,,,,,,0,stage1,0,0,0,0
U007733,2024-05-13,Email,Desktop,West,55+,2024-05,2024-05-13,,,,,,0,stage1,0,0,0,0
U007734,2024-04-30,Social,Desktop,North,45-54,2024-04,2024-04-30,2024-05-01,,,,,0,stage2,1,0,0,0
U007736,2024-04-16,Paid_Search,Desktop,Central,25-34,2024-04,2024-04-16,2024-04-17,,,,,0,stage2,1,0,0,0
U007737,2024-05-17,Email,Mobile,Central,25-34,2024-05,2024-05-17,2024-05-17,2024-05-20,2024-05-22,,,0,stage4,1,1,1,0
U007738,2024-06-14,Paid_Search,Mobile,East,45-54,2024-06,2024-06-14,,,,,,0,stage1,0,0,0,0
U007739,2024-05-16,Referral,Tablet,East,18-24,2024-05,2024-05-16,2024-05-18,2024-05-19,2024-05-20,,,0,stage4,1,1,1,0
U007740,2024-05-03,Social,Mobile,East,35-44,2024-05,2024-05-03,,,,,,0,stage1,0,0,0,0
U007743,2024-04-03,Referral,Mobile,South,25-34,2024-04,2024-04-03,,,,,,0,stage1,0,0,0,0
U007744,2024-04-12,Organic,Desktop,West,35-44,2024-04,2024-04-12,,,,,,0,stage1,0,0,0,0
U007745,2024-05-10,Referral,Desktop,East,35-44,2024-05,2024-05-10,2024-05-12,,,,,0,stage2,1,0,0,0
U007746,2024-06-15,Organic,Desktop,East,25-34,2024-06,2024-06-15,2024-06-16,2024-06-18,2024-06-18,,,0,stage4,1,1,1,0
U007753,2024-06-13,Organic,Mobile,West,35-44,2024-06,2024-06-13,,,,,,0,stage1,0,0,0,0
U007754,2024-06-26,Social,Mobile,South,35-44,2024-06,2024-06-26,,,,,,0,stage1,0,0,0,0
