user_id,entry_date,segment,device,region,age_group,month,stage1_date,stage2_date,stage3_date,stage4_date,stage5_date,conversion_date,converted,exit_stage,stage2_reached,stage3_reached,stage4_reached,stage5_reached
U006685,2024-01-14,Paid_Search,Desktop,Central,25-34,2024-01,2024-01-14,2024-01-14,2024-01-17,,,,0,stage3,1,1,0,0
U006686,2024-03-09,Paid_Search,Desktop,Central,25-34,2024-03,2024-03-09,,,,,,0,stage1,0,0,0,0
U006687,2024-03-02,Referral,Desktop,North,25-34,2024-03,2024-03-02,2024-03-02,2024-03-05,2024-03-05,,,0,stage4,1,1,1,0
U006688,2024-03-11,Paid_Search,Tablet,East,18-24,2024-03,2024-03-11,2024-03-11,,,,,0,stage2,1,0,0,0
U006691,2024-02-26,Paid_Search,Mobile,East,35-44,2024-02,2024-02-26,,,,,,0,stage1,0,0,0,0
U006694,2024-02-22,Social,Mobile,East,55+,2024-02,2024-02-22,2024-02-22,2024-02-23,,,,0,stage3,1,1,0,0
U006695,2024-03-29,Organic,Desktop,North,35-44,2024-03,2024-03-29,2024-03-31,2024-04-02,2024-04-04,2024-04-07,2024-04-09,1,Converted,1,1,1,1
U006696,2024-01-01,Paid_Search,Mobile,West,35-44,2024-01,2024-01-01,2024-01-01,2024-01-02,2024-01-04,,,0,stage4,1,1,1,0
U006700,2024-03-19,Email,Mobile,East,35-44,2024-03,2024-03-19,,,,,,0,stage1,0,0,0,0
U006702,2024-03-02,Referral,Desktop,North,35-44,2024-03,2024-03-02,2024-03-02,,,,,0,stage2,1,0,0,0
U006703,2024-03-21,Organic,Tablet,South,18-24,2024-03,2024-03-21,,,,,,0,stage1,0,0,0,0
U006705,2024-02-12,Organic,Desktop,Central,25-34,2024-02,2024-02-12,,,,,,0,stage1,0,0,0,0
U006706,2024-02-17,Organic,Mobile,Central,45-54,2024-02,2024-02-17,2024-02-18,2024-02-20,2024-02-20,2024-02-21,2024-02-23,1,Converted,1,1,1,1
U006708,2024-03-26,Organic,Desktop,North,25-34,2024-03,2024-03-26,2024-03-26,2024-03-27,,,,0,stage3,1,1,0,0
U006709,2024-03-08,Organic,Mobile,East,25-34,2024-03,2024-03-08,,,,,,0,stage1,0,0,0,0
U006710,2024-01-20,Social,Desktop,West,18-24,2024-01,2024-01-20,2024-01-20,,,,,0,stage2,1,0,0,0
U006714,2024-01-01,Referral,Tablet,West,45-54,2024-01,2024-01-01,,,,,,0,stage1,0,0,0,0
U006716,2024-03-04,Organic,Mobile,Central,18-24,2024-03,2024-03-04,2024-03-05,2024-03-06,,,,0,stage3,1,1,0,0
U006717,2024-01-12,Referral,Tablet,South,45-54,2024-01,2024-01-12,2024-01-12,2024-01-15,,,,0,stage3,1,1,0,0
U006719,2024-03-15,Paid_Search,Tablet,Central,18-24,2024-03,2024-03-15,2024-03-15,,,,,0,stage2,1,0,0,0
U006721,2024-02-12,Referral,Desktop,West,18-24,2024-02,2024-02-12,,,,,,0,stage1,0,0,0,0
U006722,2024-02-07,Email,Mobile,North,35-44,2024-02,2024-02-07,,,,,,0,stage1,0,0,0,0
U006723,2024-01-25,Paid_Search,Mobile,East,25-34,2024-01,2024-01-25,2024-01-25,,,,,0,stage2,1,0,0,0
U006724,2024-03-18,Social,Desktop,West,35-44,2024-03,2024-03-18,2024-03-20,2024-03-22,2024-03-23,2024-03-27,,0,stage5,1,1,1,1
U006725,2024-03-30,Social,Desktop,Central,45-54,2024-03,2024-03-30,,,,,,0,stage1,0,0,0,0
U006728,2024-03-05,Referral,Desktop,West,45-54,2024-03,2024-03-05,2024-03-06,2024-03-08,,,,0,stage3,1,1,0,0
U006729,2024-01-04,Social,Mobile,North,25-34,2024-01,2024-01-04,,,,,,0,stage1,0,0,0,0
U006730,2024-03-31,Paid_Search,Mobile,North,18-24,2024-03,2024-03-31,,,,,,0,stage1,0,0,0,0
U006731,2024-03-18,Referral,Desktop,North,25-34,2024-03,2024-03-18,,,,,,0,stage1,0,0,0,0
U006736,2024-01-08,Social,Tablet,North,45-54,2024-01,2024-01-08,,,,,,0,stage1,0,0,0,0
U006737,2024-03-03,Paid_Search,Mobile,Central,35-44,2024-03,2024-03-03,,,,,,0,stage1,0,0,0,0
U006740,2024-01-23,Organic,Mobile,West,25-34,2024-01,2024-01-23,2024-01-23,,,,,0,stage2,1,0,0,0
U006743,2024-03-11,Paid_Search,Desktop,South,25-34,2024-03,2024-03-11,,,,,,0,stage1,0,0,0,0
U006746,2024-03-08,Organic,Mobile,Central,18-24,2024-03,2024-03-08,2024-03-10,2024-03-12,,,,0,stage3,1,1,0,0
U006747,2024-03-25,Organic,Mobile,South,35-44,2024-03,2024-03-25,2024-03-26,,,,,0,stage2,1,0,0,0
U006749,2024-03-20,Paid_Search,Mobile,North,25-34,2024-03,2024-03-20,2024-03-20,,,,,0,stage2,1,0,0,0
U006750,2024-01-11,Organic,Mobile,West,45-54,2024-01,2024-01-11,2024-01-13,2024-01-16,2024-01-18,2024-01-21,2024-01-23,1,Converted,1,1,1,1
U006751,2024-02-01,Paid_Search,Mobile,Central,18-24,2024-02,2024-02-01,2024-02-02,,,,,0,stage2,1,0,0,0
U006753,2024-03-29,Social,Mobile,West,55+,2024-03,2024-03-29,,,,,,0,stage1,0,0,0,0
U006754,2024-03-14,Paid_Search,Desktop,East,35-44,2024-03,2024-03-14,2024-03-14,2024-03-15,2024-03-16,2024-03-18,2024-03-19,1,Converted,1,1,1,1
U006756,2024-02-08,Referral,Mobile,South,25-34,2024-02,2024-02-08,2024-02-10,,,,,0,stage2,1,0,0,0
U006757,2024-03-15,Organic,Desktop,West,35-44,2024-03,2024-03-15,2024-03-17,2024-03-20,,,,0,stage3,1,1,0,0
U006759,2024-03-16,Referral,Desktop,South,25-34,2024-03,2024-03-16,,,,,,0,stage1,0,0,0,0
U006760,2024-01-04,Referral,Mobile,West,25-34,2024-01,2024-01-04,2024-01-05,,,,,0,stage2,1,0,0,0
U006761,2024-01-11,Paid_Search,Tablet,South,35-44,2024-01,2024-01-11,2024-01-11,,,,,0,stage2,1,0,0,0
U006762,2024-03-13,Organic,Desktop,West,25-34,2024-03,2024-03-13,2024-03-15,2024-03-16,,,,0,stage3,1,1,0,0
U006763,2024-01-14,Social,Mobile,East,25-34,2024-01,2024-01-14,2024-01-15,2024-01-17,,,,0,stage3,1,1,0,0
U006764,2024-01-02,Email,Desktop,North,35-44,2024-01,2024-01-02,2024-01-03,2024-01-05,2024-01-07,2024-01-08,2024-01-08,1,Converted,1,1,1,1
U006765,2024-03-05,Paid_Search,Tablet,North,25-34,2024-03,2024-03-05,2024-03-05,2024-03-07,,,,0,stage3,1,1,0,0
U006766,2024-03-13,Paid_Search,Tablet,South,25-34,2024-03,2024-03-13,2024-03-15,,,,,0,stage2,1,0,0,0
U006768,2024-03-10,Paid_Search,Mobile,North,18-24,2024-03,2024-03-10,2024-03-10,,,,,0,stage2,1,0,0,0
U006769,2024-02-20,Social,Mobile,West,18-24,2024-02,2024-02-20,2024-02-21,2024-02-24,,,,0,stage3,1,1,0,0
U006770,2024-01-21,Social,Mobile,North,35-44,2024-01,2024-01-21,,,,,,0,stage1,0,0,0,0
U006771,2024-03-15,Social,Mobile,East,45-54,2024-03,2024-03-15,2024-03-15,,,,,0,stage2,1,0,0,0
U006772,2024-01-09,Paid_Search,Mobile,Central,55+,2024-01,2024-01-09,2024-01-10,2024-01-12,,,,0,stage3,1,1,0,0
U006773,2024-03-04,Organic,Mobile,South,35-44,2024-03,2024-03-04,2024-03-06,,,,,0,stage2,1,0,0,0
U006776,2024-03-18,Organic,Mobile,Central,25-34,2024-03,2024-03-18,,,,,,0,stage1,0,0,0,0
U006778,2024-03-23,Email,Mobile,West,18-24,2024-03,2024-03-23,,,,,,0,stage1,0,0,0,0
U006781,2024-02-21,Organic,Mobile,West,25-34,2024-02,2024-02-21,,,,,,0,stage1,0,0,0,0
U006782,2024-03-05,Paid_Search,Tablet,Central,35-44,2024-03,2024-03-05,2024-03-05,2024-03-07,,,,0,stage3,1,1,0,0
U006784,2024-03-19,Referral,Mobile,East,45-54,2024-03,2024-03-19,2024-03-19,2024-03-21,2024-03-23,,,0,stage4,1,1,1,0
U006787,2024-02-05,Social,Desktop,Central,25-34,2024-02,2024-02-05,2024-02-07,2024-02-09,,,,0,stage3,1,1,0,0
U006789,2024-03-21,Referral,Mobile,South,18-24,2024-03,2024-03-21,,,,,,0,stage1,0,0,0,0
U006792,2024-03-31,Organic,Mobile,West,25-34,2024-03,2024-03-31,2024-04-01,2024-04-03,,,,0,stage3,1,1,0,0
U006795,2024-01-08,Organic,Mobile,South,25-34,2024-01,2024-01-08,,,,,,0,stage1,0,0,0,0
U006797,2024-02-05,Referral,Mobile,North,25-34,2024-02,2024-02-05,2024-02-07,,,,,0,stage2,1,0,0,0
U006798,2024-03-18,Email,Desktop,South,35-44,2024-03,2024-03-18,2024-03-18,,,,,0,stage2,1,0,0,0
U006804,2024-03-16,Organic,Mobile,South,45-54,2024-03,2024-03-16,2024-03-16,2024-03-18,2024-03-18,,,0,stage4,1,1,1,0
U006808,2024-01-14,Social,Desktop,South,35-44,2024-01,2024-01-14,2024-01-14,,,,,0,stage2,1,0,0,0
U006809,2024-01-15,Referral,Mobile,North,18-24,2024-01,2024-01-15,2024-01-16,,,,,0,stage2,1,0,0,0
U006811,2024-01-25,Paid_Search,Mobile,North,18-24,2024-01,2024-01-25,2024-01-26,,,,,0,stage2,1,0,0,0
U006814,2024-03-25,Email,Mobile,South,25-34,2024-03,2024-03-25,2024-03-25,2024-03-26,,,,0,stage3,1,1,0,0
U006817,2024-01-14,Organic,Mobile,West,55+,2024-01,2024-01-14,,,,,,0,stage1,0,0,0,0
U006819,2024-02-22,Organic,Desktop,North,18-24,2024-02,2024-02-22,2024-02-24,2024-02-25,2024-02-27,,,0,stage4,1,1,1,0
U006822,2024-03-20,Organic,Mobile,North,45-54,2024-03,2024-03-20,2024-03-22,2024-03-23,,,,0,stage3,1,1,0,0
U006824,2024-01-01,Email,Mobile,South,25-34,2024-01,2024-01-01,2024-01-01,,,,,0,stage2,1,0,0,0
U006827,2024-03-04,Social,Desktop,South,45-54,2024-03,2024-03-04,,,,,,0,stage1,0,0,0,0
U006828,2024-02-22,Organic,Desktop,Central,35-44,2024-02,2024-02-22,2024-02-22,,,,,0,stage2,1,0,0,0
U006832,2024-03-17,Paid_Search,Desktop,North,25-34,2024-03,2024-03-17,,,,,,0,stage1,0,0,0,0
U006835,2024-02-17,Organic,Mobile,North,25-34,2024-02,2024-02-17,2024-02-17,2024-02-20,,,,0,stage3,1,1,0,0
U006836,2024-03-07,Referral,Desktop,Central,35-44,2024-03,2024-03-07,2024-03-09,2024-03-12,,,,0,stage3,1,1,0,0
U006839,2024-02-07,Paid_Search,Mobile,Central,35-44,2024-02,2024-02-07,,,,,,0,stage1,0,0,0,0
U006841,2024-02-17,Organic,Tablet,North,35-44,2024-02,2024-02-17,2024-02-17,2024-02-20,,,,0,stage3,1,1,0,0
U006843,2024-02-13,Organic,Mobile,North,18-24,2024-02,2024-02-13,2024-02-15,,,,,0,stage2,1,0,0,0
U006847,2024-03-15,Social,Desktop,East,45-54,2024-03,2024-03-15,,,,,,0,stage1,0,0,0,0
U006851,2024-03-11,Social,Tablet,West,45-54,2024-03,2024-03-11,2024-03-12,2024-03-14,2024-03-16,2024-03-17,,0,stage5,1,1,1,1
U006855,2024-01-08,Social,Mobile,North,18-24,2024-01,2024-01-08,2024-01-09,2024-01-11,,,,0,stage3,1,1,0,0
U006856,2024-01-31,Paid_Search,Desktop,East,35-44,2024-01,2024-01-31,2024-02-02,,,,,0,stage2,1,0,0,0
U006858,2024-01-03,Referral,Desktop,South,18-24,2024-01,2024-01-03,2024-01-05,2024-01-07,2024-01-07,2024-01-11,2024-01-11,1,Converted,1,1,1,1
U006859,2024-03-31,Paid_Search,Mobile,East,35-44,2024-03,2024-03-31,,,,,,0,stage1,0,0,0,0
U006860,2024-02-05,Organic,Desktop,Central,25-34,2024-02,2024-02-05,2024-02-06,,,,,0,stage2,1,0,0,0
U006862,2024-01-03,Organic,Desktop,North,25-34,2024-01,2024-01-03,,,,,,0,stage1,0,0,0,0
U006863,2024-02-10,Organic,Mobile,Central,18-24,2024-02,2024-02-10,2024-02-11,2024-02-14,,,,0,stage3,1,1,0,0
U006865,2024-03-30,Referral,Desktop,Central,25-34,2024-03,2024-03-30,2024-04-01,,,,,0,stage2,1,0,0,0
U006868,2024-01-17,Paid_Search,Tablet,South,55+,2024-01,2024-01-17,,,,,,0,stage1,0,0,0,0
U006869,2024-02-14,Referral,Mobile,South,45-54,2024-02,2024-02-14,2024-02-16,2024-02-17,,,,0,stage3,1,1,0,0
U006870,2024-03-31,Referral,Mobile,North,18-24,2024-03,2024-03-31,2024-04-02,2024-04-05,,,,0,stage3,1,1,0,0
U006873,2024-02-05,Social,Mobile,West,35-44,2024-02,2024-02-05,,,,,,0,stage1,0,0,0,0
U006874,2024-03-12,Paid_Search,Mobile,East,55+,2024-03,2024-03-12,2024-03-14,2024-03-16,2024-03-17,,,0,stage4,1,1,1,0
U006875,2024-01-18,Paid_Search,Mobile,West,18-24,2024-01,2024-01-18,2024-01-20,2024-01-22,2024-01-23,2024-01-27,2024-01-29,1,Converted,1,1,1,1
U006880,2024-02-03,Organic,Mobile,West,45-54,2024-02,2024-02-03,2024-02-05,,,,,0,stage2,1,0,0,0
U006881,2024-03-23,Paid_Search,Desktop,East,45-54,2024-03,2024-03-23,,,,,,0,stage1,0,0,0,0
U006885,2024-01-18,Social,Mobile,Central,35-44,2024-01,2024-01-18,,,,,,0,stage1,0,0,0,0
U006886,2024-01-12,Social,Desktop,North,35-44,2024-01,2024-01-12,2024-01-12,,,,,0,stage2,1,0,0,0
U006887,2024-02-10,Paid_Search,Desktop,South,25-34,2024-02,2024-02-10,2024-02-10,2024-02-11,,,,0,stage3,1,1,0,0
U006891,2024-02-29,Email,Desktop,West,45-54,2024-02,2024-02-29,2024-03-02,2024-03-03,2024-03-03,2024-03-05,2024-03-07,1,Converted,1,1,1,1
U006894,2024-01-16,Organic,Mobile,South,35-44,2024-01,2024-01-16,,,,,,0,stage1,0,0,0,0
U006896,2024-01-10,Organic,Mobile,West,45-54,2024-01,2024-01-10,,,,,,0,stage1,0,0,0,0
U006897,2024-01-19,Organic,Desktop,West,45-54,2024-01,2024-01-19,2024-01-20,2024-01-22,2024-01-24,,,0,stage4,1,1,1,0
U006900,2024-02-04,Referral,Desktop,Central,45-54,2024-02,2024-02-04,2024-02-06,2024-02-09,2024-02-11,,,0,stage4,1,1,1,0
U006901,2024-02-21,Social,Desktop,East,25-34,2024-02,2024-02-21,2024-02-21,2024-02-23,,,,0,stage3,1,1,0,0
U006904,2024-03-14,Paid_Search,Desktop,Central,25-34,2024-03,2024-03-14,,,,,,0,stage1,0,0,0,0
U006905,2024-02-27,Organic,Mobile,South,25-34,2024-02,2024-02-27,2024-02-27,2024-03-01,,,,0,stage3,1,1,0,0
U006906,2024-02-11,Referral,Desktop,East,25-34,2024-02,2024-02-11,,,,,,0,stage1,0,0,0,0
U006908,2024-01-23,Paid_Search,Mobile,Central,18-24,2024-01,2024-01-23,,,,,,0,stage1,0,0,0,0
U006911,2024-02-22,Email,Mobile,North,55+,2024-02,2024-02-22,,,,,,0,stage1,0,0,0,0
U006912,2024-01-09,Paid_Search,Mobile,East,55+,2024-01,2024-01-09,2024-01-09,,,,,0,stage2,1,0,0,0
U006913,2024-01-02,Organic,Desktop,East,25-34,2024-01,2024-01-02,2024-01-03,2024-01-05,2024-01-07,2024-01-08,2024-01-09,1,Converted,1,1,1,1
U006914,2024-02-17,Organic,Mobile,East,25-34,2024-02,2024-02-17,2024-02-19,,,,,0,stage2,1,0,0,0
U006917,2024-02-23,Referral,Desktop,Central,45-54,2024-02,2024-02-23,,,,,,0,stage1,0,0,0,0
U006919,2024-03-31,Paid_Search,Mobile,West,18-24,2024-03,2024-03-31,2024-04-01,,,,,0,stage2,1,0,0,0
U006922,2024-01-18,Referral,Desktop,West,35-44,2024-01,2024-01-18,2024-01-19,2024-01-21,2024-01-23,,,0,stage4,1,1,1,0
U006924,2024-01-19,Referral,Mobile,East,25-34,2024-01,2024-01-19,2024-01-21,2024-01-22,,,,0,stage3,1,1,0,0
U006925,2024-02-02,Paid_Search,Mobile,South,35-44,2024-02,2024-02-02,2024-02-04,2024-02-06,,,,0,stage3,1,1,0,0
U006926,2024-01-26,Paid_Search,Mobile,South,35-44,2024-01,2024-01-26,,,,,,0,stage1,0,0,0,0
U006927,2024-01-31,Email,Desktop,East,25-34,2024-01,2024-01-31,2024-02-01,,,,,0,stage2,1,0,0,0
U006928,2024-02-29,Paid_Search,Desktop,South,25-34,2024-02,2024-02-29,2024-02-29,,,,,0,stage2,1,0,0,0
U006930,2024-03-05,Social,Mobile,North,35-44,2024-03,2024-03-05,,,,,,0,stage1,0,0,0,0
U006932,2024-02-10,Organic,Mobile,Central,35-44,2024-02,2024-02-10,2024-02-11,,,,,0,stage2,1,0,0,0
U006933,2024-01-20,Referral,Desktop,North,25-34,2024-01,2024-01-20,2024-01-22,2024-01-25,2024-01-25,2024-01-28,2024-01-29,1,Converted,1,1,1,1
U006935,2024-01-15,Email,Desktop,West,45-54,2024-01,2024-01-15,,,,,,0,stage1,0,0,0,0
U006938,2024-01-29,Social,Mobile,West,18-24,2024-01,2024-01-29,2024-01-31,,,,,0,stage2,1,0,0,0
U006940,2024-03-08,Paid_Search,Tablet,Central,25-34,2024-03,2024-03-08,2024-03-10,2024-03-11,,,,0,stage3,1,1,0,0
U006941,2024-01-09,Referral,Mobile,Central,35-44,2024-01,2024-01-09,,,,,,0,stage1,0,0,0,0
U006942,2024-03-27,Organic,Desktop,West,18-24,2024-03,2024-03-27,2024-03-28,,,,,0,stage2,1,0,0,0
U006943,2024-03-07,Paid_Search,Mobile,Central,18-24,2024-03,2024-03-07,2024-03-07,,,,,0,stage2,1,0,0,0
U006944,2024-03-26,Referral,Mobile,East,35-44,2024-03,2024-03-26,2024-03-26,,,,,0,stage2,1,0,0,0
U006945,2024-02-05,Organic,Desktop,East,55+,2024-02,2024-02-05,2024-02-05,2024-02-08,2024-02-10,2024-02-13,2024-02-15,1,Converted,1,1,1,1
U006946,2024-01-16,Referral,Desktop,North,18-24,2024-01,2024-01-16,,,,,,0,stage1,0,0,0,0
U006947,2024-03-01,Paid_Search,Mobile,South,25-34,2024-03,2024-03-01,2024-03-02,,,,,0,stage2,1,0,0,0
U006948,2024-01-19,Paid_Search,Desktop,South,35-44,2024-01,2024-01-19,2024-01-21,,,,,0,stage2,1,0,0,0
U006950,2024-01-10,Paid_Search,Tablet,North,45-54,2024-01,2024-01-10,2024-01-11,2024-01-12,,,,0,stage3,1,1,0,0
U006952,2024-01-21,Referral,Desktop,North,55+,2024-01,2024-01-21,2024-01-23,,,,,0,stage2,1,0,0,0
U006954,2024-02-03,Email,Mobile,Central,35-44,2024-02,2024-02-03,2024-02-04,2024-02-07,2024-02-07,2024-02-08,2024-02-08,1,Converted,1,1,1,1
U006958,2024-03-30,Paid_Search,Desktop,West,25-34,2024-03,2024-03-30,2024-03-31,,,,,0,stage2,1,0,0,0
U006960,2024-02-28,Organic,Mobile,East,25-34,2024-02,2024-02-28,2024-02-28,2024-02-29,,,,0,stage3,1,1,0,0
U006961,2024-01-07,Organic,Desktop,West,18-24,2024-01,2024-01-07,2024-01-07,,,,,0,stage2,1,0,0,0
U006969,2024-01-30,Paid_Search,Mobile,West,45-54,2024-01,2024-01-30,2024-01-31,,,,,0,stage2,1,0,0,0
U006970,2024-01-31,Paid_Search,Mobile,South,18-24,2024-01,2024-01-31,2024-02-02,2024-02-04,,,,0,stage3,1,1,0,0
U006971,2024-03-31,Referral,Desktop,East,35-44,2024-03,2024-03-31,,,,,,0,stage1,0,0,0,0
U006972,2024-02-19,Social,Desktop,North,25-34,2024-02,2024-02-19,2024-02-20,2024-02-22,2024-02-22,2024-02-24,,0,stage5,1,1,1,1
U006973,2024-02-29,Paid_Search,Mobile,North,35-44,2024-02,2024-02-29,2024-02-29,2024-03-03,,,,0,stage3,1,1,0,0
U006974,2024-01-03,Social,Desktop,Central,25-34,2024-01,2024-01-03,,,,,,0,stage1,0,0,0,0
U006975,2024-02-28,Organic,Desktop,North,18-24,2024-02,2024-02-28,2024-02-29,2024-03-03,2024-03-05,2024-03-06,2024-03-06,1,Converted,1,1,1,1
U006976,2024-03-04,Organic,Mobile,East,35-44,2024-03,2024-03-04,2024-03-04,,,,,0,stage2,1,0,0,0
U006977,2024-01-20,Social,Mobile,South,25-34,2024-01,2024-01-20,,,,,,0,stage1,0,0,0,0
U006978,2024-01-15,Organic,Mobile,Central,25-34,2024-01,2024-01-15,2024-01-15,2024-01-17,,,,0,stage3,1,1,0,0
U006979,2024-02-16,Social,Desktop,North,18-24,2024-02,2024-02-16,2024-02-17,2024-02-18,,,,0,stage3,1,1,0,0
U006980,2024-03-21,Referral,Desktop,South,35-44,2024-03,2024-03-21,2024-03-22,2024-03-25,,,,0,stage3,1,1,0,0
U006982,2024-02-03,Referral,Mobile,West,45-54,2024-02,2024-02-03,,,,,,0,stage1,0,0,0,0
U006985,2024-02-01,Paid_Search,Mobile,East,25-34,2024-02,2024-02-01,2024-02-03,2024-02-04,2024-02-04,2024-02-07,2024-02-09,1,Converted,1,1,1,1
U006986,2024-02-22,Social,Mobile,North,55+,2024-02,2024-02-22,,,,,,0,stage1,0,0,0,0
U006990,2024-03-18,Paid_Search,Desktop,East,25-34,2024-03,2024-03-18,,,,,,0,stage1,0,0,0,0
U006995,2024-03-09,Organic,Desktop,Central,25-34,2024-03,2024-03-09,2024-03-10,,,,,0,stage2,1,0,0,0
U007000,2024-02-22,Social,Desktop,Central,35-44,2024-02,2024-02-22,,,,,,0,stage1,0,0,0,0
U007001,2024-02-05,Paid_Search,Mobile,South,35-44,2024-02,2024-02-05,2024-02-07,2024-02-08,2024-02-09,,,0,stage4,1,1,1,0
U007003,2024-02-06,Social,Mobile,West,35-44,2024-02,2024-02-06,,,,,,0,stage1,0,0,0,0
U007004,2024-01-10,Paid_Search,Mobile,West,25-34,2024-01,2024-01-10,2024-01-10,2024-01-13,,,,0,stage3,1,1,0,0
U007006,2024-01-30,Organic,Desktop,West,25-34,2024-01,2024-01-30,2024-01-30,2024-02-01,,,,0,stage3,1,1,0,0
U007007,2024-01-09,Organic,Mobile,South,18-24,2024-01,2024-01-09,2024-01-10,2024-01-12,,,,0,stage3,1,1,0,0
U007010,2024-03-17,Social,Mobile,Central,45-54,2024-03,2024-03-17,2024-03-17,,,,,0,stage2,1,0,0,0
U007011,2024-01-16,Paid_Search,Mobile,East,45-54,2024-01,2024-01-16,,,,,,0,stage1,0,0,0,0
U007012,2024-03-12,Email,Mobile,South,35-44,2024-03,2024-03-12,2024-03-14,2024-03-16,,,,0,stage3,1,1,0,0
U007015,2024-01-12,Organic,Desktop,East,25-34,2024-01,2024-01-12,2024-01-12,2024-01-13,2024-01-14,2024-01-16,2024-01-18,1,Converted,1,1,1,1
U007017,2024-01-14,Referral,Tablet,South,55+,2024-01,2024-01-14,2024-01-16,,,,,0,stage2,1,0,0,0
U007018,2024-03-19,Email,Desktop,Central,35-44,2024-03,2024-03-19,2024-03-19,2024-03-22,2024-03-23,2024-03-24,,0,stage5,1,1,1,1
U007020,2024-02-25,Social,Mobile,North,25-34,2024-02,2024-02-25,2024-02-25,,,,,0,stage2,1,0,0,0
U007021,2024-03-28,Organic,Mobile,Central,25-34,2024-03,2024-03-28,,,,,,0,stage1,0,0,0,0
U007023,2024-01-15,Paid_Search,Mobile,North,18-24,2024-01,2024-01-15,,,,,,0,stage1,0,0,0,0
U007024,2024-01-28,Social,Desktop,South,55+,2024-01,2024-01-28,,,,,,0,stage1,0,0,0,0
U007027,2024-03-14,Email,Tablet,West,35-44,2024-03,2024-03-14,,,,,,0,stage1,0,0,0,0
U007032,2024-02-11,Organic,Desktop,East,55+,2024-02,2024-02-11,2024-02-12,,,,,0,stage2,1,0,0,0
U007034,2024-03-01,Paid_Search,Mobile,West,55+,2024-03,2024-03-01,2024-03-01,,,,,0,stage2,1,0,0,0
U007035,2024-01-04,Organic,Desktop,Central,18-24,2024-01,2024-01-04,2024-01-05,2024-01-08,2024-01-09,,,0,stage4,1,1,1,0
U007036,2024-01-22,Referral,Tablet,North,35-44,2024-01,2024-01-22,2024-01-22,,,,,0,stage2,1,0,0,0
U007038,2024-03-27,Referral,Desktop,West,25-34,2024-03,2024-03-27,2024-03-29,,,,,0,stage2,1,0,0,0
U007042,2024-03-09,Organic,Mobile,North,25-34,2024-03,2024-03-09,2024-03-11,2024-03-13,2024-03-15,2024-03-16,2024-03-16,1,Converted,1,1,1,1
U007043,2024-03-19,Organic,Desktop,West,45-54,2024-03,2024-03-19,,,,,,0,stage1,0,0,0,0
U007046,2024-03-08,Email,Mobile,Central,45-54,2024-03,2024-03-08,2024-03-08,,,,,0,stage2,1,0,0,0
U007048,2024-01-05,Email,Mobile,Central,18-24,2024-01,2024-01-05,2024-01-06,,,,,0,stage2,1,0,0,0
U007049,2024-01-03,Social,Desktop,North,18-24,2024-01,2024-01-03,,,,,,0,stage1,0,0,0,0
U007055,2024-03-11,Organic,Mobile,North,25-34,2024-03,2024-03-11,2024-03-13,2024-03-16,,,,0,stage3,1,1,0,0
U007056,2024-03-21,Paid_Search,Desktop,Central,35-44,2024-03,2024-03-21,2024-03-21,2024-03-23,,,,0,stage3,1,1,0,0
U007057,2024-02-16,Paid_Search,Mobile,Central,55+,2024-02,2024-02-16,,,,,,0,stage1,0,0,0,0
U007058,2024-03-07,Email,Desktop,West,25-34,2024-03,2024-03-07,,,,,,0,stage1,0,0,0,0
U007059,2024-03-11,Social,Mobile,East,18-24,2024-03,2024-03-11,,,,,,0,stage1,0,0,0,0
U007060,2024-03-07,Referral,Mobile,South,55+,2024-03,2024-03-07,2024-03-08,2024-03-09,,,,0,stage3,1,1,0,0
U007061,2024-02-28,Organic,Mobile,East,35-44,2024-02,2024-02-28,2024-03-01,,,,,0,stage2,1,0,0,0
U007062,2024-02-14,Organic,Tablet,South,18-24,2024-02,2024-02-14,2024-02-14,2024-02-17,2024-02-19,2024-02-20,2024-02-20,1,Converted,1,1,1,1
U007063,2024-01-30,Organic,Mobile,Central,25-34,2024-01,2024-01-30,,,,,,0,stage1,0,0,0,0
U007065,2024-01-10,Organic,Desktop,East,18-24,2024-01,2024-01-10,,,,,,0,stage1,0,0,0,0
U007066,2024-02-17,Paid_Search,Desktop,Central,25-34,2024-02,2024-02-17,2024-02-19,2024-02-22,2024-02-23,2024-02-26,,0,stage5,1,1,1,1
U007067,2024-01-11,Paid_Search,Mobile,North,25-34,2024-01,2024-01-11,2024-01-13,2024-01-16,2024-01-16,2024-01-17,2024-01-19,1,Converted,1,1,1,1
U007068,2024-03-07,Email,Mobile,Central,18-24,2024-03,2024-03-07,,,,,,0,stage1,0,0,0,0
U007069,2024-03-06,Organic,Desktop,Central,45-54,2024-03,2024-03-06,,,,,,0,stage1,0,0,0,0
U007070,2024-01-05,Referral,Mobile,West,25-34,2024-01,2024-01-05,2024-01-07,2024-01-09,,,,0,stage3,1,1,0,0
U007072,2024-01-12,Social,Mobile,South,18-24,2024-01,2024-01-12,2024-01-14,2024-01-15,,,,0,stage3,1,1,0,0
U007073,2024-03-30,Email,Desktop,South,18-24,2024-03,2024-03-30,2024-03-30,,,,,0,stage2,1,0,0,0
U007074,2024-01-20,Paid_Search,Desktop,West,45-54,2024-01,2024-01-20,2024-01-22,,,,,0,stage2,1,0,0,0
U007076,2024-01-20,Paid_Search,Desktop,North,25-34,2024-01,2024-01-20,2024-01-20,2024-01-21,,,,0,stage3,1,1,0,0
