seller_id,first_active_month,last_active_month,seller_vintage,primary_category
8b28d096634035667e8263d57ba3368c,2017-02,2018-07,18,health_beauty
8b321bb669392f5163d04c59e235e066,2017-10,2018-08,11,electronics
8b8cfc8305aa441e4239358c9f6f2485,2017-01,2018-04,10,cool_stuff
8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-05,2018-08,4,furniture_living_room
8bb48dc19fccaa8613b6229bf7f452a2,2017-10,2018-07,10,costruction_tools_garden
8bd0f31cf0a614c658f6763bd02dea69,2017-01,2018-08,13,furniture_decor
8bdd8e3fd58bafa48af76b2c5fd71974,2018-01,2018-08,5,toys
8c16d1f32a54d92897cc437244442e1b,2017-02,2018-08,17,computers_accessories
8ca1551acf9832a4cf467bbbac15851f,2018-02,2018-08,5,furniture_decor
8cbac7e12637ed9cffa18c7875207478,2017-01,2018-08,18,cool_stuff
8cc6a0e5738e61a87b03c78b2ba9db4b,2017-02,2017-04,3,stationery
8d46553a36e68f95350a200c12f8f2e2,2017-08,2018-03,4,perfumery
8d79c8a04e42d722a75097ce5cbcf2ef,2017-01,2018-03,11,food
8d956fec2e4337affcb520f56fd8cbfd,2017-10,2018-08,11,sports_leisure
8daab2245ebdc277c51098d01c5ad8ef,2018-04,2018-08,5,costruction_tools_tools
8e2b3afb420011ef0c88c9d5f11ea526,2017-11,2018-01,2,sports_leisure
8e6cc767478edae941d9bd9eb778d77a,2017-01,2018-06,14,housewares
8e6d7754bc7e0f22c96d255ebda59eba,2017-12,2018-08,5,computers_accessories
8e8a7ce9f2f970dc00e2acf6f6e199f6,2017-11,2018-08,10,computers_accessories
8ed8ea9a57c862f2c18c2fe41f601d56,2018-04,2018-06,3,cool_stuff
8f119a0aee85c0c8fc534629734e94fd,2017-01,2018-08,18,toys
8f2ce03f928b567e3d56181ae20ae952,2017-04,2018-08,16,sports_leisure
8f54d64f28a993550aa7943f12572959,2017-11,2018-08,9,health_beauty
8f78f0903005064036736c7173a5c2ed,2017-04,2018-07,10,furniture_decor
8fdca8e349553f99bc738833a62c8802,2017-02,2017-08,7,electronics
8ff1a9df749e454105c55cda13e79143,2017-11,2018-06,6,housewares
900ba814c251a692506d7834c1218441,2017-07,2018-08,14,health_beauty
903037660cf848a717166eb7a06d616e,2017-01,2018-08,16,furniture_decor
916748bc99315c2d202898ae58b1617e,2017-02,2017-11,10,sports_leisure
916c9de0b5ad957346eeeb12f332687e,2017-06,2018-07,10,health_beauty
91f0eec23d4a61d7d7caeefa3f0ad1ca,2017-02,2018-07,7,auto
91f848e9f4be368f4318775aac733370,2017-03,2017-08,6,housewares
921323538c9f1c4e816f2720eac02bea,2017-11,2018-08,6,sports_leisure
92eb0f42c21942b6552362b9b114707d,2017-02,2018-08,17,telephony
93b9a99027bd8bd6af682aff18dd19bf,2017-01,2018-06,12,furniture_decor
93dc87703c046b603023e75222018b45,2017-11,2018-07,9,watches_gifts
94144541854e298c2d976cb893b81343,2017-02,2018-02,13,health_beauty
9449f25aeaf531019b76999ea49a6949,2017-06,2018-04,5,health_beauty
94e93ce877be27a515118dbfd2c2be41,2017-04,2017-09,6,housewares
951e8cef368f09bb3f3d03c00ca4702c,2018-04,2018-08,5,bed_bath_table
955fee9216a65b617aa5c0531780ce60,2017-07,2018-08,14,furniture_decor
9596c870880d900012f2e8e6e30d06d7,2017-04,2018-08,11,construction_tools_construction
95e03ca3d4146e4011985981aeb959b9,2017-05,2018-08,16,housewares
95ec4458365c4d11f452ccf538377619,2018-01,2018-08,7,furniture_decor
95f83f51203c626648c875dd41874c7f,2017-11,2018-08,10,furniture_decor
960945e1a9535cbc0cd6ddd35fbe7ae8,2018-05,2018-08,4,construction_tools_construction
9616352088dcf83a7c06637f4ebf1c80,2017-02,2018-08,13,sports_leisure
9646c3513289980f17226a2fc4720dbd,2017-01,2018-08,19,computers_accessories
96493fab2fbb13a14d0c0e8772eef5c3,2017-02,2018-06,16,computers_accessories
966cb4760537b1404caedd472cc610a5,2018-03,2018-08,6,watches_gifts
9674754b5a0cb32b638cec001178f799,2017-06,2018-08,15,small_appliances
96804ea39d96eb908e7c3afdb671bb9e,2017-02,2018-04,14,sports_leisure
968268a686aa05d1f529fb07dff08130,2018-01,2018-08,7,stationery
972d0f9cf61b499a4812cf0bfa3ad3c4,2017-10,2018-08,11,bed_bath_table
973f21788dfab357250f69a8dcb7ddee,2017-01,2018-06,8,sports_leisure
974cf2cb8f4b7add98709c30df02fe10,2017-10,2018-08,11,computers_accessories
97512d3fc193b2d1dfcdba0f9d1f0f8a,2018-03,2018-08,6,computers_accessories
977f9f63dd360c2a32ece2f93ad6d306,2017-09,2018-08,11,baby
9803a40e82e45418ab7fb84091af5231,2018-05,2018-08,4,computers_accessories
980640c45d7a4635885491d077167e4d,2018-07,2018-08,2,fashion_bags_accessories
985c92cc412091f8529c12d7f23d3fef,2018-05,2018-08,3,health_beauty
989becdce12ebc39863c2bceab6f3ca1,2017-07,2018-07,9,sports_leisure
98dac6635aee4995d501a3972e047414,2017-04,2018-08,16,housewares
99002261c568a84cce14d43fcffb43ea,2017-10,2018-08,10,baby
9906e7aa42a3c067b7c9a564d01c4320,2018-02,2018-08,7,sports_leisure
994f04b3718c2bab35c2adfa8afecd2a,2017-11,2018-08,10,housewares
99a54764c341d5dc80b4a8fac4eba3fb,2018-04,2018-08,5,housewares
99eaacc9e6046db1c82b163c5f84869f,2017-03,2018-02,10,telephony
9a84ba99f5367fdbd4598363496f1ea2,2017-03,2018-07,9,sports_leisure
9add47bf45ce8e8c7db6b9cf670b1e09,2017-02,2018-08,14,furniture_decor
9b00ed88b7fdb95d6ff76e27c1b52d16,2017-08,2018-08,12,sports_leisure
9b013e03b2ab786505a1d3b5c0756754,2017-10,2018-08,11,health_beauty
9baf5cb77970f539089d09a38bcec5c3,2017-01,2018-08,18,housewares
9bcdfa7b615b3abb9461d9e3ad9886ae,2017-01,2018-04,9,sports_leisure
9c068d10aca38e85c50202e17b4a7e88,2017-10,2018-07,6,auto
9c0e69c7bf2619675bbadf47b43f655a,2017-05,2018-06,13,computers_accessories
9c690ceacd5c66731bf443ea810195cb,2017-08,2018-08,7,garden_tools
9d39404483343dd55c7ae254494d8388,2017-11,2018-04,6,telephony
9d4db00d65d7760644ac0c14edb5fd86,2017-12,2018-08,9,toys
9d5604a1f112324ad6b2aa552122e0fb,2017-11,2018-08,7,home_construction
9d5a9018aee56acb367ba9c3f05d1d6a,2017-03,2018-03,12,baby
9d681c7e12db302cb261e721040dde65,2018-05,2018-08,4,sports_leisure
9d7a1d34a5052409006425275ba1c2b4,2017-07,2018-08,6,stationery
9dd59e43f0c9f0553244e8f9c2fb247e,2017-10,2018-01,4,perfumery
9dda5bbacd45e18d6485fee649205d09,2017-03,2018-08,13,furniture_decor
9de4643a8dbde634fe55621059d92273,2017-01,2018-02,14,housewares
9df5750209b83567ec144eb299d7d634,2017-04,2018-07,7,garden_tools
9e6229250fedbe05838fef417b74e7fb,2017-09,2018-08,10,baby
9f50216bfd01913736a55a11b55ea842,2018-06,2018-08,3,computers_accessories
9f505651f4a6abe901a56cdc21508025,2017-10,2018-08,11,computers_accessories
a0415d9b25ede3c4b1e477e9916ffc03,2017-04,2018-01,5,watches_gifts
a066df7361163e7ddc5d7452dd17448b,2017-12,2018-05,6,telephony
a1043bafd471dff536d0c462352beb48,2017-02,2018-08,19,garden_tools
a13580f0e8f782b7a543885a0ef99f08,2017-08,2018-05,4,perfumery
a1474fd46fd3430168f7ec202da39408,2017-02,2017-10,6,auto
a17f621c590ea0fab3d5d883e1630ec6,2017-03,2018-04,14,sports_leisure
a23266650e7c84bb93fbbba502137478,2017-08,2017-12,5,garden_tools
a2b5b6105ea5942300631d2e76f4ffe0,2018-05,2018-08,4,toys
a2deecd5398f5df4987110c80a1972a3,2018-04,2018-08,5,home_appliances
a2e874074c877c5a05abae80ad6e488f,2017-03,2018-08,13,housewares
a2fa0bdc798ee84cdb08281337cf4fb6,2017-03,2018-03,7,books_general_interest
a369d693961cb93b61ca2cc518872a85,2017-11,2018-07,8,home_construction
a36b125ac6d5fdbc7f50de85c9157bdc,2017-02,2018-08,13,sports_leisure
a3a38f4affed601eb87a97788c949667,2017-01,2018-08,20,toys
a3dd39f583bc80bd8c5901c95878921e,2017-08,2018-04,8,food_drink
a3e9a2c700480d9bb01fba070ba80a0e,2017-05,2018-08,16,bed_bath_table
a3f0b55de503387383c7b1de3ad7f678,2017-09,2018-05,7,fashion_bags_accessories
a416b6a846a11724393025641d4edd5e,2017-01,2018-08,20,health_beauty
a420f60ff1aa9acc80d0e42959f2b313,2017-08,2018-08,13,baby
a425f92c199eb576938df686728acd20,2017-10,2018-07,7,furniture_decor
a44fb5a447105f8469bdf16bf9159f25,2017-11,2018-08,8,sports_leisure
a49928bcdf77c55c6d6e05e09a9b4ca5,2017-06,2018-05,12,toys
a5a1bfcf728ab0e19182959cf0771ee4,2018-01,2018-08,7,food
a5cba26a62b8b4d0145b68b841e62e7f,2017-07,2018-08,13,health_beauty
a673821011d0cec28146ea42f5ab767f,2017-02,2018-08,19,bed_bath_table
a6bd7d1ccdac48c6b33b28596b7eb122,2017-06,2018-07,9,watches_gifts
a6fe7de3d16f6149ffe280349a8535a0,2017-07,2018-08,14,fashion_underwear_beach
a7f13822ceb966b076af67121f87b063,2017-02,2017-05,4,office_furniture
a8739afb32aaa45e01815ca76f76f54b,2018-06,2018-08,2,electronics
a888faf2d1baececa6baf9c3d603ee1f,2017-01,2018-05,14,perfumery
a938325a4b357fd23a6a4d5bb126408e,2017-09,2018-08,10,auto
aac29b1b99776be73c3049939652091d,2017-01,2018-08,19,cool_stuff
aac51c486b672a9850d59f3e84b1cf88,2018-08,2018-08,1,food
aae3bfea055532c57fb453ed3ec80b30,2017-01,2018-05,13,market_place
aaed1309374718fdd995ee4c58c9dfcd,2017-01,2018-08,20,sports_leisure
aafe36600ce604f205b86b5084d3d767,2017-02,2018-08,19,baby
aba1721a889e04decc910aa13b768ef4,2017-02,2018-08,19,stationery
abc015ebac1d283a323ca9db35ede4b9,2017-02,2017-12,8,air_conditioning
abcd2cb37d46c2c8fb1bf071c859fc5b,2017-05,2018-08,15,health_beauty
abe42c5d03695b4257b5c6cbf4e6784e,2017-08,2018-08,13,health_beauty
ac3508719a1d8f5b7614b798f70af136,2017-05,2018-08,16,toys
acadd4d36859671cb635527c6c977533,2017-12,2018-08,7,garden_tools
acb6c2ca5c82411c1fdb88d5fd5eb95e,2017-02,2018-08,6,sports_leisure
acce39e832338debb07b02385cde5967,2018-05,2018-08,4,stationery
aced59e9b31ef866a94f9e7f29d8d418,2017-02,2018-08,19,housewares
ad273c9eb54ecb4532de4bf75bae9e4e,2017-03,2018-08,9,housewares
ad420dd0c4f92f8af951ac24b86d0cf5,2017-04,2018-08,13,health_beauty
ad781527c93d00d89a11eecd9dcad7c1,2017-07,2018-05,10,baby
ad97a199236354e53fcd91a5a913e9a2,2017-11,2018-07,8,small_appliances
adbc26658d6c7b4b6219f9d934598091,2017-08,2018-08,13,baby
adcf50477d6a1f5d91bb9d54c4903cb5,2017-02,2018-06,6,sports_leisure
ade45994b717ccee333492330fbf037b,2018-06,2018-08,3,telephony
af3ef48d0e13835e529c29ac573c63e5,2018-05,2018-08,4,pet_shop
af4a0e4cfe1d9c26b6712b1be25a72e5,2017-08,2018-03,7,computers_accessories
afa6714acee029b2dfdf357e5579cc03,2017-01,2018-08,9,toys
afe0067131b73e40875c9b6c10bd2e21,2017-02,2018-06,13,perfumery
b080809eaacb49e5ca07290981472431,2017-02,2018-05,7,books_general_interest
b0b346d3a89f5eb4c2968af3f083cd43,2017-11,2018-08,7,drinks
b127efdabeffb5d559349c7b172eb75d,2017-01,2017-05,5,fashion_bags_accessories
b14db04aa7881970e83ffa9426897925,2017-01,2018-08,19,furniture_decor
b16d3dadc47d4eb18be3d88bad0775ce,2018-05,2018-08,4,sports_leisure
b17b679f4f5ce2e03ce6968c62648246,2017-01,2018-05,12,health_beauty
b18dc380845b24038cfc48006478f099,2017-10,2018-08,10,health_beauty
b19f3ca2ea475913750f25a5c37c8d8f,2017-10,2018-08,9,housewares
b1a81260566c1bac3114a6d124413f27,2018-03,2018-08,6,luggage_accessories
b1aaae6b66ad3c40f54b389d7ea4bee0,2017-01,2017-05,5,fashion_underwear_beach
b1ac6ea7895bc3dd6f0f6f4abbdd2821,2017-03,2018-01,11,sports_leisure
b1b3948701c5c72445495bd161b83a4c,2017-06,2017-08,3,auto
b1fc4f64df5a0e8b6913ab38803c57a9,2017-05,2018-08,15,watches_gifts
b1fecf4da1fa2689bccffa0121953643,2017-01,2017-05,4,health_beauty
b2479f944e1b90cf8a5de1bbfde284d6,2018-01,2018-08,8,bed_bath_table
b2a6d334e2833acea353624840e25a0e,2017-08,2018-06,6,small_appliances
b2ac621f0d0322434d04a12b078b9369,2017-08,2018-08,11,health_beauty
b2ba3715d723d245138f291a6fe42594,2017-01,2018-08,20,stationery
b2c97074649f92197d9387d9033dda5f,2018-04,2018-08,5,health_beauty
b32be1695eb7ec5f10f72d9610a12527,2017-11,2018-08,10,kitchen_dining_laundry_garden_furniture
b335c59ab742f751a85db9c411a86739,2017-01,2017-12,8,housewares
b33aaadd1a8891d2dfef0c4c3bdf0371,2018-01,2018-06,6,housewares
b33e7c55446eabf8fe1a42d037ac7d6d,2017-10,2018-08,11,watches_gifts
b347677812ea483b0f528eaf8cbc09b7,2017-11,2018-06,8,housewares
b372ee768ed69e46ca8cdbd267aa7a38,2017-03,2018-08,15,fashion_bags_accessories
b39d7fe263ef469605dbb32608aee0af,2017-09,2018-08,10,bed_bath_table
b410bdd36d5db7a65dcd42b7ead933b8,2018-01,2018-08,8,housewares
b494891378bd8f4560abe576c52deacd,2018-06,2018-08,3,health_beauty
b499c00f28f4b7069ff6550af8c1348a,2017-01,2018-08,15,furniture_decor
b4a476fbd28de64b1e347abf9089366a,2017-03,2018-06,13,electronics
b4f8921fcc4ff77b66bea6dda43dcd51,2018-05,2018-08,3,bed_bath_table
b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-02,2018-08,17,auto
b55638ad525e906c698fa2ce742c1742,2017-11,2018-08,6,pet_shop
b561927807645834b59ef0d16ba55a24,2018-01,2018-08,8,stationery
b56906f7fd1696e043f1bcce164c487b,2017-02,2018-08,16,health_beauty
b5abf4f36adc043117b4fca82c22984c,2017-04,2018-08,8,bed_bath_table
b5e3e38609125694d2ea2417522a60b7,2017-04,2017-09,5,sports_leisure
b64d51f0435e884e8de603b1655155ae,2018-04,2018-08,4,housewares
b6d44737c043328708f6749c2dbe50bd,2017-03,2018-08,15,housewares
b6dc74ed30f124f95227bed4e43a3bed,2017-01,2017-12,9,sports_leisure
b74d1c09cb380e1d03a6f859c6f4224b,2018-02,2018-07,6,housewares
b76dba6c951ab00dc4edf0a1aa88037e,2017-01,2018-08,19,telephony
b839e41795b7f3ad94cc2014a52f6796,2018-03,2018-08,6,construction_tools_construction
b83cedfb587e7911540e3f576d6917ce,2017-06,2018-05,11,health_beauty
b8555308bfdb4ca1ed54325a58da9a97,2017-12,2018-08,9,office_furniture
b8630e1121437d41cb08e3c749c2c2e2,2017-11,2018-08,7,musical_instruments
b8bc237ba3788b23da09c0f1f3a3288c,2017-08,2018-06,11,housewares
b90e891671cffd9557f33a97dc523645,2017-08,2018-08,12,health_beauty
b92e3c8f9738272ff7c59e111e108d7c,2017-01,2018-08,19,furniture_decor
b94cc9f10ddc85e4ba73a6f7974e7101,2017-11,2018-06,5,toys
b9a03475e6447e631b6799ec8274800f,2017-11,2018-07,5,christmas_supplies
b9ca8e8baa5d4aa038394a700f63e69f,2018-04,2018-08,5,bed_bath_table
ba143b05f0110f0dc71ad71b4466ce92,2018-04,2018-08,5,books_technical
ba5daa4041e1f15cdf34b76e3e18a450,2018-02,2018-08,7,toys
ba90964cff9b9e0e6f32b23b82465f7b,2018-02,2018-08,7,small_appliances_home_oven_and_coffee
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-04,2018-01,9,toys
bb135baca94c82fcb731335ad5b04a03,2017-01,2018-08,12,furniture_decor
bb5bd94c8f59cc050072d2930c869cac,2017-02,2018-06,11,fashion_bags_accessories
bb7a14e229b1c95156719c3d9552eeee,2017-10,2018-04,5,small_appliances
bba3293d6f5d5af2f415e004e8b93ae3,2017-09,2018-06,7,health_beauty
bba74270a87732727b5a3b4fd9ac1c39,2017-10,2018-05,8,sports_leisure
bbad7e518d7af88a0897397ffdca1979,2017-06,2018-08,15,baby
bbaff50f3b708fda865918715276cd87,2017-03,2018-08,10,food_drink
bbf9ad41dca6603e614efcdad7aab8c4,2017-02,2018-06,10,health_beauty
bc07d855eac23aab5ac8a120f21d16b2,2018-03,2018-08,5,health_beauty
bc2ac6b95e1accce9858528ee566c17e,2017-08,2018-05,8,books_imported
bc302730ea8cf49b5c74f579febb5bbf,2017-08,2018-08,8,telephony
bc47d5d1490df2b36add65d733eafaba,2018-01,2018-08,8,sports_leisure
bccf933e006e9b94a6184af782963e77,2017-10,2018-08,9,health_beauty
bce6a5ecf98e99fd2a8868b15c51f04b,2018-06,2018-08,3,watches_gifts
bd0389da23d89b726abf911cccc54596,2017-03,2018-08,16,computers_accessories
bd15ee794d5e640d9dd71b665b2ab15b,2018-03,2018-08,6,sports_leisure
bd1d49a326abfa9b1036772e40445430,2017-11,2018-06,6,health_beauty
bd23da7354813347129d751591d1a6e2,2017-07,2018-08,14,furniture_decor
bd4889b5e9133b35b66e42a8665cea5c,2017-04,2018-07,14,furniture_decor
bd697db56ff8e7c9cd1abeb7f72029b2,2017-02,2018-08,12,auto
be8e909810184b9b19e886129149d8e5,2017-10,2018-05,7,computers_accessories
beadbee30901a7f61d031b6b686095ad,2018-05,2018-08,4,health_beauty
bf00385a5f7fc1ef39a13c2e9ee50a5f,2018-07,2018-08,2,electronics
bf100ecb7997df312b285358fb32f92c,2017-01,2018-02,10,cool_stuff
bf3c6d2a28b2b5501e6c15448982dcc9,2017-05,2018-05,10,baby
bf84056e679dbe9c69929847a40e338f,2018-02,2018-04,3,health_beauty
bfd27a966d91cfaafdb25d076585f0da,2017-02,2018-07,18,toys
c003204e1ab016dfa150abc119207b24,2017-10,2018-08,11,auto
c013e57c075a06e5b5c48ee03c525719,2018-02,2018-08,7,pet_shop
c0563dd588b775f2e37747ef6ad6c92c,2017-02,2018-08,15,cool_stuff
c12b92bf1c350f3e6bf88d3596219c86,2018-05,2018-08,4,auto
c26a2be5b53b7db6b276280da212a779,2017-08,2018-08,9,office_furniture
c273175f7c6c80fb02f051e2fc6d0d72,2017-01,2017-07,4,auto
c2d70ce2c5d0a2eb75e78668236e6dc8,2017-09,2018-08,7,housewares
c31eff8334d6b3047ed34bebd4d62c36,2017-11,2018-08,9,art
c33847515fa6305ce6feb1e818569f13,2018-05,2018-08,4,bed_bath_table
c35672b10ad50968f567ea3f4b91e877,2017-08,2018-08,9,health_beauty
c37b2059d4f90d4feead554e5246565e,2017-11,2018-07,7,furniture_decor
c3867b4666c7d76867627c2f7fb22e21,2017-03,2018-07,16,sports_leisure
c3acdfac4e3e97ff87529454fbc03642,2018-03,2018-08,6,watches_gifts
c3cfdc648177fdbbbb35635a37472c53,2017-01,2018-08,20,sports_leisure
c3e1abd72a42fe690fcd89cf5720fe29,2018-05,2018-08,4,pet_shop
c4d51195486dc781531876a7d00453d8,2018-03,2018-06,4,telephony
c4fabeea6e569d42d02993bb1f4f1cbc,2018-01,2018-08,7,baby
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017-07,2018-08,10,housewares
c510bc1718f0f2961eaa42a23330681a,2018-04,2018-08,4,baby
c5f7e746b7e6d07def6c0dae9903279b,2018-04,2018-08,4,pet_shop
c5f7feb04a6a1fb3596322bfc3cf1917,2018-06,2018-08,3,furniture_decor
c60b801f2d52c7f7f91de00870882a75,2018-01,2018-08,8,watches_gifts
c6381d2d013342748761e906d45aff76,2017-10,2018-07,9,housewares
c66dccfb3f109511246da627dd5a2498,2018-01,2018-08,8,watches_gifts
c679fb69a36e1d8349e8c50a217b4d58,2018-07,2018-08,2,housewares
c68fb906c8f4b4b946d8386bfa6e5467,2017-03,2018-07,16,housewares
c6a7539d424a8402232c2228d7a03c5e,2017-09,2018-05,7,housewares
c6bda72e4dbf5c5866b13cb1810c6d03,2017-07,2018-08,12,baby
c70c1b0d8ca86052f45a432a38b73958,2018-04,2018-08,5,health_beauty
c72de06d72748d1a0dfb2125be43ba63,2018-05,2018-08,4,computers_accessories
c731d18cea9bf687ffee82a241c25b11,2017-02,2018-08,14,la_cuisine
c794dab4928dd97beb41d05514441e86,2017-12,2018-06,7,health_beauty
c7fdb77fdbff3c41981bc52f787e959e,2018-01,2018-07,6,bed_bath_table
c8417879a15366a17c30af34c798c332,2017-02,2017-09,8,garden_tools
c84592044b180dec206770c38603814b,2018-02,2018-05,4,electronics
c8467937e403e76a8ee9f0ab13f6f5ef,2017-09,2018-08,8,costruction_tools_tools
c847e075301870dd144a116762eaff9a,2017-02,2018-01,9,cool_stuff
c864036feaab8c1659f65ea4faebe1da,2017-07,2018-08,14,sports_leisure
c89cf7c468a48af70aada384e722f9e2,2017-06,2018-08,8,toys
c8b0e2b0a7095e5d8219575d5e7e1181,2017-07,2018-08,13,auto
c8b3445d737de6befde0c88ede534a5e,2017-11,2018-06,8,toys
c990d6cf976a5718aaedc539f383ab88,2017-10,2018-01,3,telephony
c9a06ece156bb057372c68718ec8909b,2017-01,2017-02,2,garden_tools
c9aafcd0621b2207c10e32c649cada4d,2018-07,2018-08,2,health_beauty
c9c7905cffc4ef9ff9f113554423e671,2017-06,2018-08,15,telephony
ca3bd7cd9f149df75950150d010fe4a2,2017-01,2018-08,18,housewares
ca4b77513ac2040591b0d8fae6958380,2018-07,2018-08,2,health_beauty
cab85505710c7cb9b720bceb52b01cee,2017-01,2018-08,20,fashion_bags_accessories
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-04,2018-08,17,furniture_decor
cac63f48c38cd7d002a7e846dcd99a23,2017-11,2018-08,8,toys
cac876b37d3abcd6bd76caca30277996,2018-02,2018-07,6,housewares
cb3dd9ce66268c7a3ca7241ac70ab58c,2017-02,2018-04,15,sports_leisure
cb41bfbcbda0aea354a834ab222f9a59,2017-11,2018-07,7,home_construction
cb5df0dcb9e280b1780e9d589889f2c7,2017-01,2017-06,5,furniture_bedroom
cb6c9f5888a7a090c75beaf615925792,2018-04,2018-08,5,garden_tools
cb8bcce248bb1fb274ba762d8b971456,2017-01,2018-08,19,cool_stuff
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-02,2018-08,18,food
cbf09e831b0c11f6f23ffb51004db972,2018-05,2018-08,4,housewares
cc3d14116804f7209f3884f6367f1152,2017-05,2018-08,15,small_appliances
cc419e0650a3c5ba77189a1882b7556a,2017-01,2018-08,20,health_beauty
cc5a78bbad32776dc4e3af205218368c,2018-05,2018-08,4,housewares
cc63f0dd2acba93ffed4fe9f8e0321fa,2018-05,2018-08,4,housewares
cca3071e3e9bb7d12640c9fbe2301306,2017-01,2018-08,20,furniture_decor
ccb83a794700270fde70898fe9ff368b,2017-02,2017-08,6,sports_leisure
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-01,2018-08,20,health_beauty
cce6ab8d1682639fe45ab70234f1665f,2017-05,2018-07,8,bed_bath_table
ccf8813e5a7d6c84d865cd38bfc2b130,2017-08,2018-08,10,furniture_decor
cd06602b43d8800bd0afad514919d35c,2017-01,2018-08,15,housewares
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,2018-06,2018-08,3,auto
cd68562d3f44870c08922d380acae552,2017-04,2018-06,13,sports_leisure
cd6efc47efaabf134f8bdb654e10b4f1,2017-11,2018-08,9,stationery
cda598c48d7c614bc1cad7d8ff6f0010,2018-03,2018-08,6,auto
ce248b21cb2adc36282ede306b7660e5,2017-07,2018-08,14,musical_instruments
ce27a3cc3c8cc1ea79d11e561e9bebb6,2017-02,2018-08,11,computers_accessories
ce616e1913288884e7742faac9d981db,2018-05,2018-08,4,auto
ce69a8021d18961dd2a40269b7c2c293,2018-03,2018-08,6,cool_stuff
ce7d1888639e6fb06b2749cbfdac1ff7,2017-08,2018-08,13,housewares
cea729054f157f5870bdd321a958d994,2018-03,2018-08,6,sports_leisure
ceaec5548eefc6e23e6607c5435102e7,2018-01,2018-08,8,cool_stuff
cee48807215b30a12ca2ca10ffb5f250,2017-08,2018-08,13,auto
cf2384dd2f1dddea3f838efed0945e65,2017-03,2018-08,8,furniture_living_room
cfa5ab0e4d3fc212fd0b3410e7081c62,2017-10,2018-08,8,furniture_living_room
cfb1a033743668a192316f3c6d1d2671,2017-02,2018-08,18,bed_bath_table
cfd7ddab722b902f7ac5b5f3ba6d723d,2018-06,2018-08,3,housewares
cfe94489ddd337d1e29e12f2a7205d10,2018-02,2018-08,7,construction_tools_safety
d03698c2efd04a549382afa6623e27fb,2017-01,2018-07,12,computers_accessories
d05ae8f7a5bd1d2a690a44cd079e4e27,2017-04,2018-08,13,sports_leisure
d06d019f72a04e5497a0b64190af170c,2018-03,2018-08,5,health_beauty
d101c6da914ae3d53f7bee42283f2fe2,2017-05,2017-05,1,furniture_decor
d12c926d74ceff0a90a21184466ce161,2017-01,2018-05,17,sports_leisure
d13e50eaa47b4cbe9eb81465865d8cfc,2018-08,2018-08,1,food
d17f467e4bf608a510c20d82f4ba3b6b,2018-07,2018-07,1,agro_industry_and_commerce
d1b65fc7debc3361ea86b5f14c68d2e2,2017-03,2018-06,12,luggage_accessories
d1b9d4be4b6f9ebd85f8acd6745ba612,2017-10,2018-08,8,furniture_decor
d1c281d3ae149232351cd8c8cc885f0d,2017-02,2018-08,19,bed_bath_table
d1c7fa84e48cfa21a0e595167c1c500e,2018-03,2018-07,5,garden_tools
d1ef48b38baca7e831711c4a0aeb398f,2018-02,2018-07,6,small_appliances
d20b021d3efdf267a402c402a48ea64b,2017-02,2018-07,16,furniture_decor
d23019c84ffae2d5ef2270367b8605fc,2017-10,2018-08,10,musical_instruments
d2374cbcbb3ca4ab1086534108cc3ab7,2017-02,2018-08,19,bed_bath_table
d25aa0aaacb370e912f8cf6efeba38b3,2018-03,2018-08,6,housewares
d2e753bb80b7d4faa77483ed00edc8ca,2017-10,2018-05,6,fashion_bags_accessories
d354c38a7182125a748cb10474fe963b,2017-05,2018-03,9,sports_leisure
d3674f271c91f824f82d24d92011f669,2017-07,2018-08,11,perfumery
d379f449f2a3b271bc01c0782020f705,2017-01,2018-08,15,furniture_decor
d3f39f05462b79a4562d35893a28f159,2017-06,2018-06,10,health_beauty
d4910f1cdcfdabd48d6b316e395d4a23,2018-07,2018-08,2,pet_shop
d4e12e7884759a14fa0f5f896c791cae,2017-09,2018-07,11,bed_bath_table
d4e4b5192cba4e0e66eb12a9d347239d,2017-03,2017-11,6,telephony
d4f117125b59ce73c3302f88ee40c458,2017-12,2018-08,9,health_beauty
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-04,2018-07,4,luggage_accessories
d50d79cb34e38265a8649c383dcffd48,2017-01,2018-08,17,garden_tools
d51e0a403fe2e689ece6c73359d96e12,2017-08,2018-07,11,costruction_tools_garden
d566c37fa119d5e66c4e9052e83ee4ea,2018-03,2018-08,6,sports_leisure
d57e18d5f73c7ccb7f7339b61166898d,2017-09,2018-08,12,fashion_bags_accessories
d5ba419e26d246a0719437cf37d9b46d,2017-05,2018-08,10,computers_accessories
d624126b9206f595fb3fbb6ba03b28a8,2017-05,2018-08,13,auto
d650b663c3b5f6fb392b6326366efa9a,2017-12,2018-08,8,watches_gifts
d66c11a9572221d92fbb8c4897db5f9b,2018-06,2018-08,3,electronics
d66c305afaec317ebee552073a674429,2017-01,2017-05,4,small_appliances
