model_id,year,country,model_price,price_zone,units_sold,total_revenue,revenue_type,revenue_per_unit,profit,profit_per_unit,profit_margin_pct,profit_margin_type,net_profit_usd,local_manufacturing_cost_usd,marketing_expense_usd,warranty_cost_usd,operating_expense_usd,model_performance
TataModel_2,2023,France,14227.63,1,2201,81766392.15,Low,37149.66,18814446.83,8548.14,23.01,High,9141482.64,20840.7,5335.61,1375.45,41263.7,Niche
TataModel_2,2024,France,14227.63,1,2141,122779577.52,Low,57346.84,31492961.63,14709.46,25.65,High,12769076.06,9836.8,4382.2,7428.93,21566.73,Niche
TataModel_2,2015,Australia,14227.63,1,4199,273049206.53,High,65027.2,33148173.67,7894.3,12.14,Low,-1037586.98,9498.41,5168.51,4765.04,41247.35,Underperformer
TataModel_2,2016,Australia,14227.63,1,2183,45780611.42,Low,20971.42,3094769.33,1417.67,6.76,Low,-439493.87,23635.44,5241.65,3325.89,30480.87,Weak
TataModel_2,2017,Australia,14227.63,1,2391,28444497.21,Low,11896.49,2267026.43,948.15,7.97,Low,-910223.91,11736.91,13134.95,7637.8,77509.71,Weak
TataModel_2,2018,Australia,14227.63,1,2330,105203154.84,Low,45151.57,21966418.73,9427.65,20.88,High,8794983.74,22961.29,14860.69,6299.5,48811.79,Niche
TataModel_2,2019,Australia,14227.63,1,5089,273938957.63,High,53829.62,71141947.3,13979.55,25.97,High,19449665.99,23829.15,13689.03,7582.02,96023.54,Star
TataModel_2,2020,Australia,14227.63,1,2657,36720893.01,Low,13820.43,4733323.11,1781.45,12.89,Low,-2236302.38,6561.46,13485.72,5235.66,76381.48,Weak
TataModel_2,2021,Australia,14227.63,1,806,12362081.98,Low,15337.57,2934758.26,3641.14,23.74,High,1063139.05,14082.73,5019.66,1166.37,50226.71,Niche
TataModel_2,2022,Australia,14227.63,1,2223,47693923.81,Low,21454.76,11079298.5,4983.94,23.23,High,3562736.11,8460.46,8007.36,7862.92,76501.93,Niche
TataModel_2,2023,Australia,14227.63,1,568,4517059.07,Low,7952.57,907477.17,1597.67,20.09,High,89437.77,15803.34,11192.83,7867.76,32653.04,Niche
TataModel_2,2024,Australia,14227.63,1,3623,63840122.12,Low,17620.79,11216709.46,3095.97,17.57,High,5969051.42,13224.46,5510.64,4452.45,43023.88,Niche
TataModel_2,2015,Japan,14227.63,1,5855,387783656.22,High,66231.2,92912964.03,15868.99,23.96,High,49597529.63,8300.81,13463.45,4089.23,49211.51,Star
TataModel_2,2016,Japan,14227.63,1,2665,58166483.65,Low,21826.07,17339428.78,6506.35,29.81,High,10871315.79,15047.37,4737.47,3752.55,28320.59,Niche
TataModel_2,2017,Japan,14227.63,1,1802,11300006.96,Low,6270.81,2275821.4,1262.94,20.14,High,449740.28,18847.18,7625.86,3407.11,98563.52,Niche
TataModel_2,2018,Japan,14227.63,1,5393,276879531.63,High,51340.54,56178856.97,10417,20.29,High,6008285.84,15149.14,5396.51,2821.22,11293.15,Star
TataModel_2,2019,Japan,14227.63,1,2712,181276460.71,High,66842.35,17765093.15,6550.55,9.8,Low,5601442.64,24736.61,1480.12,7524.1,30393.07,Underperformer
TataModel_2,2020,Japan,14227.63,1,541,16086153.46,Low,29734.11,1348019.66,2491.72,8.38,Low,-1132465.2,15823.81,6811.6,5803,45172.02,Weak
TataModel_2,2021,Japan,14227.63,1,1243,79297157.11,Low,63794.98,14368644.87,11559.65,18.12,High,3679388.09,13305.25,10495.26,2883.75,46578.3,Niche
TataModel_2,2022,Japan,14227.63,1,1506,85409272.45,Low,56712.66,15749469.84,10457.82,18.44,High,1554448.76,18505.32,6216.49,2033.13,87575.13,Niche
TataModel_2,2023,Japan,14227.63,1,4720,36234443.85,Low,7676.79,7852003.98,1663.56,21.67,High,2793675.62,12862,13557.11,1339.27,65494.18,Niche
TataModel_2,2024,Japan,14227.63,1,3773,91424846.4,Low,24231.34,5960899.99,1579.88,6.52,Low,-3519856.59,3878.45,3484.26,694.18,29808.99,Weak
TataModel_13,2015,India,14634.18,1,1442,46463998.64,Low,32221.91,7499289.38,5200.62,16.14,High,-288076.79,4586.11,11540.41,7157.79,15446.19,Niche
TataModel_13,2016,India,14634.18,1,2641,56386288.06,Low,21350.36,8706042.88,3296.49,15.44,High,-2069376.77,17688.54,9112.82,4428.33,13575.8,Niche
TataModel_13,2017,India,14634.18,1,5870,272833055.38,High,46479.23,63842934.96,10876.14,23.4,High,39069693.53,21061.1,1971.58,4858.73,22202.4,Star
TataModel_13,2018,India,14634.18,1,100,6056361.31,Low,60563.61,1540738.32,15407.38,25.44,High,677101.19,17972.22,2333.09,5544.33,66472,Niche
TataModel_13,2019,India,14634.18,1,6909,450302241.69,High,65176.18,26342681.14,3812.81,5.85,Low,855574.26,16587.32,2793.82,544.41,63048.15,Underperformer
TataModel_13,2020,India,14634.18,1,1234,47353546.92,Low,38374.03,10848697.6,8791.49,22.91,High,7917513.05,3229.94,14601.4,4852.64,41102.12,Niche
TataModel_13,2021,India,14634.18,1,448,15357959.63,Low,34281.16,2802827.63,6256.31,18.25,High,135150.04,21519.15,12937.99,3781.44,75641.54,Niche
TataModel_13,2022,India,14634.18,1,1888,131962437.07,Low,69895.36,8471988.46,4487.28,6.42,Low,-12259310.4,5242.23,12481.14,3570.1,17844.13,Weak
TataModel_13,2023,India,14634.18,1,4202,98996560.38,Low,23559.39,25966797.79,6179.63,26.23,High,20254696.25,10582.09,11431.34,2994.33,70332.73,Niche
TataModel_13,2024,India,14634.18,1,3206,158308217.28,High,49378.73,15023449.82,4686.04,9.49,Low,-3641089,18569.38,3260.49,5472.05,23702.3,Underperformer
TataModel_13,2015,USA,14634.18,1,1682,115951342.72,Low,68936.59,34599880.67,20570.68,29.84,High,21671305.95,3420.9,4754.89,3936.26,44147.36,Niche
TataModel_13,2016,USA,14634.18,1,5659,48192743.29,Low,8516.12,9185536.87,1623.17,19.06,High,269879.36,14163.52,5717.82,6394.1,97402.52,Niche
TataModel_13,2017,USA,14634.18,1,2183,12952017.26,Low,5933.13,2520462.56,1154.59,19.46,High,778416.24,18903.66,9277.07,5384.92,34715.02,Niche
TataModel_13,2018,USA,14634.18,1,5503,281012177.07,High,51065.27,55809018.37,10141.56,19.86,High,30124505.38,10649.66,13231.82,7413.76,34483.24,Star
TataModel_13,2019,USA,14634.18,1,2426,37934270.12,Low,15636.55,8944900.89,3687.1,23.58,High,1854985.81,13364.23,9050.93,6643.91,53821,Niche
TataModel_13,2020,USA,14634.18,1,5070,236809127.24,High,46707.91,59249643.63,11686.32,25.02,High,16931852.6,22056.27,1214.73,7718.66,14205.79,Star
TataModel_13,2021,USA,14634.18,1,2782,138285227.22,High,49707.13,19318446.24,6944.09,13.97,Low,7149346.25,24916.19,3032.93,7501.47,31120.11,Underperformer
TataModel_13,2022,USA,14634.18,1,6873,230021536.6,High,33467.41,33100099.12,4815.96,14.39,Low,-9614900.23,15493.12,1946.6,3657.36,72537.37,Underperformer
TataModel_13,2023,USA,14634.18,1,143,4582328.4,Low,32044.25,644733.61,4508.63,14.07,Low,359254.55,7720.58,13347.06,3927.96,89201.08,Weak
TataModel_13,2024,USA,14634.18,1,5007,298220934.71,High,59560.8,45061183.24,8999.64,15.11,High,-13628696.72,18140.74,13794.69,6486.83,36559.12,Star
TataModel_13,2015,UK,14634.18,1,2825,153041702.5,High,54174.05,27792373.17,9838.01,18.16,High,12335161.22,6910.26,2678.04,7669.09,60802.31,Star
TataModel_13,2016,UK,14634.18,1,906,47538795.89,Low,52471.08,5937595.61,6553.64,12.49,Low,-2757250.16,10979.68,3080.58,2160.42,21415.9,Weak
TataModel_13,2017,UK,14634.18,1,3439,90381075.62,Low,26281.21,17949681.62,5219.45,19.86,High,7817963.04,19356.84,1049.03,4948.46,30521.44,Niche
TataModel_13,2018,UK,14634.18,1,2085,126284094.34,Low,60567.91,7286592.24,3494.77,5.77,Low,-5442844.47,21321.43,6867.64,2706.96,31548.24,Weak
TataModel_13,2019,UK,14634.18,1,6487,422441819.77,High,65121.29,33795345.58,5209.7,8,Low,-36963659.23,23699.11,4828.54,1583.54,40522.1,Underperformer
TataModel_13,2020,UK,14634.18,1,985,53498241.81,Low,54312.94,13112419.07,13312.1,24.51,High,2910304.35,7454.85,2710.11,4441.43,84520.14,Niche
TataModel_13,2021,UK,14634.18,1,6371,137312691.95,High,21552.77,16628567,2610.04,12.11,Low,-617907.11,12686.09,8842.31,2858.79,29091.84,Underperformer
TataModel_13,2022,UK,14634.18,1,4345,32689279.55,Low,7523.42,2007121.76,461.94,6.14,Low,-3958671.75,19742.48,2968.39,4590.37,90281.67,Weak
TataModel_13,2023,UK,14634.18,1,6410,403655686.7,High,62972.81,86059392.4,13425.8,21.32,High,29022843.87,3822.21,5618.3,6220.12,35772.13,Star
TataModel_13,2024,UK,14634.18,1,5606,312311547.97,High,55710.23,64304947.73,11470.74,20.59,High,22548893.76,16318.44,9812.55,3761.56,84705.68,Star
TataModel_13,2015,Germany,14634.18,1,391,23625252.25,Low,60422.64,2005783.92,5129.88,8.49,Low,-2506639.26,19754.69,10089.58,1860.45,50012.5,Weak
TataModel_13,2016,Germany,14634.18,1,947,39243372.86,Low,41439.68,9104462.5,9614,23.2,High,6953925.67,17905.04,14432.13,7675.26,30222.96,Niche
TataModel_13,2017,Germany,14634.18,1,3858,133414671.06,Low,34581.3,15596175.05,4042.55,11.69,Low,-173439.07,13437.94,6944.59,3383.64,83698.92,Weak
TataModel_13,2018,Germany,14634.18,1,6769,438127014.89,High,64725.52,89334098.34,13197.53,20.39,High,66244804.65,24110.3,13199.17,972.11,90722.21,Star
TataModel_13,2019,Germany,14634.18,1,1225,75407255.91,Low,61556.94,11763531.92,9602.88,15.6,High,6711245.78,3726.62,12384.25,5193.53,76971.51,Niche
TataModel_13,2020,Germany,14634.18,1,5100,287559024.87,High,56384.12,79021220.03,15494.36,27.48,High,59668497.66,7158.8,2417.7,5562,11227.02,Star
TataModel_13,2021,Germany,14634.18,1,6504,247055096.8,High,37985.1,20802039.15,3198.35,8.42,Low,-17985611.05,22444.41,10821.88,3623.87,46970.37,Underperformer
TataModel_13,2022,Germany,14634.18,1,1219,20434463.15,Low,16763.3,1452890.33,1191.87,7.11,Low,-553773.95,16729.44,7671.4,4312.11,64557.85,Weak
TataModel_13,2023,Germany,14634.18,1,3294,153671312.15,High,46651.89,15105889.98,4585.88,9.83,Low,-12293704.97,12097.53,3587.34,3784.74,36917.4,Underperformer
TataModel_13,2024,Germany,14634.18,1,780,12460611.84,Low,15975.14,2174376.77,2787.66,17.45,High,1189988.43,24323.21,7484.85,527.31,73345.6,Niche
TataModel_13,2015,France,14634.18,1,388,20863917.06,Low,53772.98,1975812.95,5092.3,9.47,Low,-759446.58,6068.25,5466.75,5870.83,11177.45,Weak
TataModel_13,2016,France,14634.18,1,631,28379867.08,Low,44976.02,5812196.78,9211.09,20.48,High,2202277.69,3642.04,14996.87,3316.54,73214.67,Niche
TataModel_13,2017,France,14634.18,1,3032,100157484.62,Low,33033.47,7682079.07,2533.67,7.67,Low,-2574047.35,6605.74,3652.62,5685.91,51046.79,Weak
TataModel_13,2018,France,14634.18,1,4082,280186116.02,High,68639.42,24404210.7,5978.49,8.71,Low,5855889.82,3421.04,3110.25,3869.13,21820.06,Underperformer
TataModel_13,2019,France,14634.18,1,1316,59338188.46,Low,45089.81,17486964.14,13287.97,29.47,High,13273952.76,21728.41,8660.41,7640.26,50126.64,Niche
TataModel_13,2020,France,14634.18,1,5887,411874377.89,High,69963.37,23023777.72,3910.95,5.59,Low,-11120608.2,9331.55,13550.62,7463.63,19947.63,Underperformer
TataModel_13,2021,France,14634.18,1,4136,173787335.32,High,42018.21,49668420.43,12008.81,28.58,High,19412045.36,11426.64,11403.22,1705.74,42078.13,Star
TataModel_13,2022,France,14634.18,1,4807,206496019.42,High,42957.36,54060657.88,11246.24,26.18,High,22074424.48,9822.1,10060.65,2911.94,12361.45,Star
TataModel_13,2023,France,14634.18,1,1689,52877676.3,Low,31307.09,14668267.41,8684.59,27.74,High,10586110.8,5950.1,14082.16,7932.6,64484.33,Niche
TataModel_13,2024,France,14634.18,1,541,12050808.05,Low,22275.06,3204309.86,5922.94,26.59,High,2402931.13,20109.91,8300.59,4865.83,94406.72,Niche
TataModel_13,2015,Australia,14634.18,1,6339,113276195.63,Low,17869.73,24671555.41,3892.03,21.78,High,16764876.95,20598.8,3644.34,5391.82,79873.73,Niche
TataModel_13,2016,Australia,14634.18,1,6358,300925075.93,High,47330.15,31687410.5,4983.86,10.53,Low,-3460638.37,15675.52,9738.06,4711.95,74841.86,Underperformer
TataModel_13,2017,Australia,14634.18,1,4653,113034426.38,Low,24292.81,26337021.35,5660.22,23.3,High,14931847.72,7892.73,9920.17,7658.69,59021.2,Niche
TataModel_13,2018,Australia,14634.18,1,6854,218886859.45,High,31935.64,43098822.63,6288.13,19.69,High,16876176.86,16406.81,5583.22,7530.54,70933.91,Star
TataModel_13,2019,Australia,14634.18,1,1838,104156290.02,Low,56668.28,22997708.84,12512.36,22.08,High,16071315.55,10246.03,6978.88,1786.28,26786.42,Niche
TataModel_13,2020,Australia,14634.18,1,553,18072035.38,Low,32679.99,4958966.51,8967.39,27.44,High,2840923.96,17909.24,10976.63,1009.28,68825.91,Niche
TataModel_13,2021,Australia,14634.18,1,2827,134281253.58,High,47499.56,29394166.41,10397.65,21.89,High,5921803.28,5385.75,5339.78,6132.24,71563.03,Star
TataModel_13,2022,Australia,14634.18,1,2113,123464568.3,Low,58430.94,35841764.18,16962.5,29.03,High,15124409.62,6601.79,10992.58,7302.93,96330.54,Niche
TataModel_13,2023,Australia,14634.18,1,1917,104997744.21,Low,54771.91,18049112.23,9415.29,17.19,High,5732876.83,5035.48,7181.69,7392.89,52633.9,Niche
TataModel_13,2024,Australia,14634.18,1,6231,196199090.43,High,31487.58,22994533.4,3690.34,11.72,Low,5846732.89,9906.11,3427.82,749.3,61054.67,Underperformer
TataModel_13,2015,Japan,14634.18,1,6887,109290850.96,Low,15869.15,11978277.27,1739.26,10.96,Low,-863397.72,12845.42,2008.08,6267.45,53012.65,Weak
TataModel_13,2016,Japan,14634.18,1,5185,296992255.82,High,57279.12,73208591.06,14119.3,24.65,High,19334195.85,7026.61,13118.49,1437.09,86662.2,Star
TataModel_13,2017,Japan,14634.18,1,1749,21068404.79,Low,12045.97,3777564.98,2159.84,17.93,High,897514.04,10432.89,10187.27,5779.9,95964.64,Niche
TataModel_13,2018,Japan,14634.18,1,6147,374172128.18,High,60870.69,95563561.54,15546.37,25.54,High,48193370.11,3747.67,4357.9,6040.11,14677.94,Star
TataModel_13,2019,Japan,14634.18,1,230,4990109.81,Low,21696.13,1381262.4,6005.49,27.68,High,573862.63,12661.93,1477.49,4818.08,44511.83,Niche
TataModel_13,2020,Japan,14634.18,1,4907,298133303.72,High,60756.74,85564258.17,17437.18,28.7,High,59298714.11,17946.92,8480.7,6255.62,31681.78,Star
TataModel_13,2021,Japan,14634.18,1,3854,179798826.21,High,46652.52,16433612.72,4264.04,9.14,Low,-13484911.97,11855.99,3634.61,4330.67,42205.39,Underperformer
TataModel_13,2022,Japan,14634.18,1,3189,40777362.59,Low,12786.88,2593440.26,813.25,6.36,Low,-1851292.26,6806.27,5570.82,6976.31,42554.2,Weak
TataModel_13,2023,Japan,14634.18,1,5228,237191185.98,High,45369.39,65820554.11,12590.01,27.75,High,49952463.77,23980,6267.39,2639.54,36430.42,Star
TataModel_13,2024,Japan,14634.18,1,1654,80647476.85,Low,48759.05,4225927.79,2554.97,5.24,Low,-193553.94,13206.76,14221.73,5017.64,56849.02,Weak
TataModel_23,2015,India,15948.68,1,2715,22312168.1,Low,8218.11,2878269.68,1060.14,12.9,Low,-51317.99,3669.92,8561.65,7317.7,49342.13,Weak
TataModel_23,2016,India,15948.68,1,3782,160323105.28,High,42391.09,26629667.79,7041.16,16.61,High,10549260.33,5531.2,9258.94,7739.4,37579.59,Star
TataModel_23,2017,India,15948.68,1,6863,224395394.65,High,32696.4,66712750.83,9720.64,29.73,High,50085052.09,23224.92,12834.29,4368.87,59826.06,Star
TataModel_23,2018,India,15948.68,1,2154,106342927.94,Low,49369.98,8475531.36,3934.79,7.97,Low,-9847355.13,6222.76,7215.37,5264.98,17300.94,Weak
TataModel_23,2019,India,15948.68,1,2021,87727423.13,Low,43407.93,7219966.92,3572.47,8.23,Low,-3281005.62,11021.9,11964.11,4015.5,80283.99,Weak
TataModel_23,2020,India,15948.68,1,2713,137298010.05,High,50607.45,19290370.41,7110.35,14.05,Low,5189864.78,11634.95,6847.84,4124.08,90461.22,Underperformer
TataModel_23,2021,India,15948.68,1,2301,71529980.97,Low,31086.48,16244458.68,7059.74,22.71,High,3841159.98,19294.31,7443.76,5201.31,31580.98,Niche
TataModel_23,2022,India,15948.68,1,5780,349166709.2,High,60409.47,53492339.85,9254.73,15.32,High,12430334.85,16168.69,10989.34,3162.05,81070.27,Star
TataModel_23,2023,India,15948.68,1,5285,54636100.94,Low,10337.96,14642475.05,2770.57,26.8,High,4840758.54,7299.46,6926.49,3236.22,20923.98,Niche
TataModel_23,2024,India,15948.68,1,3669,91115927.8,Low,24834,19143456.43,5217.62,21.01,High,5722080.27,23194.04,7918.24,4498.38,42309.13,Niche
TataModel_23,2015,USA,15948.68,1,5510,254744411.73,High,46233.11,54209610.82,9838.4,21.28,High,19258677.53,17695.61,13487.86,5993.65,78069.55,Star
TataModel_23,2016,USA,15948.68,1,1239,41829607.45,Low,33760.78,8453763.67,6823.05,20.21,High,4429755.43,5767.78,4723.06,1695.49,17833.21,Niche
TataModel_23,2017,USA,15948.68,1,377,21961487.42,Low,58253.28,6081135.87,16130.33,27.69,High,1875511.03,7572.92,10410.11,2672.55,11838.86,Niche
TataModel_23,2018,USA,15948.68,1,2513,148330298.36,High,59025.19,19312604.85,7685.08,13.02,Low,-7713175.51,21261.11,4805.38,7333.06,87426.46,Underperformer
TataModel_23,2019,USA,15948.68,1,3368,50630901.84,Low,15032.93,4749178.59,1410.09,9.38,Low,-1098690.57,7721.81,10302.85,3812.52,82371.72,Weak
TataModel_23,2020,USA,15948.68,1,2726,58725430.98,Low,21542.71,3711447.24,1361.5,6.32,Low,-7657796.2,23547.38,10336.36,5258.5,18342.25,Weak
TataModel_23,2021,USA,15948.68,1,666,19401486.18,Low,29131.36,1678228.55,2519.86,8.65,Low,-1148567.98,23409.07,12049.57,1943.35,30588.95,Weak
TataModel_23,2022,USA,15948.68,1,2816,64599330.82,Low,22940.1,6304894.69,2238.95,9.76,Low,167958.26,14931.52,5988.3,5410.95,39817.9,Weak
TataModel_23,2023,USA,15948.68,1,5105,231995938.73,High,45444.85,16958903.12,3322.02,7.31,Low,-11321401.81,23276.2,3403.86,5823.51,40078.18,Underperformer
TataModel_23,2024,USA,15948.68,1,6196,312369342.59,High,50414.68,50260227.22,8111.72,16.09,High,26082840.11,3059.06,8499.59,751.48,19510.99,Star
TataModel_23,2015,UK,15948.68,1,4869,159922854.85,High,32845.11,45546029.06,9354.29,28.48,High,13977257.51,3410.72,6227.83,1779.23,66560.95,Star
TataModel_23,2016,UK,15948.68,1,2321,155538518.15,High,67013.58,28899056.67,12451.12,18.58,High,11992019.75,8189.48,10644.61,4294.51,68450.16,Star
TataModel_23,2017,UK,15948.68,1,3104,69498893.99,Low,22390.11,4837123.02,1558.35,6.96,Low,-5664159.86,6280.11,8762.4,2591.04,91620.25,Weak
TataModel_23,2018,UK,15948.68,1,6540,271279735.5,High,41480.08,33096127.73,5060.57,12.2,Low,1492038.55,4866.23,5736.43,2619.07,20760.62,Underperformer
TataModel_23,2019,UK,15948.68,1,2416,66420865.25,Low,27492.08,15974218.09,6611.85,24.05,High,5114406.62,8683.66,10450.13,2758.86,53475.51,Niche
TataModel_23,2020,UK,15948.68,1,4174,162444225.25,High,38918.12,28557694.8,6841.81,17.58,High,-146199.8,17669.86,13159.26,4216.68,54356.44,Star
TataModel_23,2021,UK,15948.68,1,4177,184525413.88,High,44176.54,33103859.25,7925.27,17.94,High,2288115.13,12479.03,10012.79,7362.65,92085.18,Star
TataModel_23,2022,UK,15948.68,1,5191,357090113.44,High,68790.24,21818205.93,4203.08,6.11,Low,-37744424.99,6925.59,2602.44,5952.23,50318.68,Underperformer
TataModel_23,2023,UK,15948.68,1,4398,279043728.57,High,63447.87,34182856.75,7772.36,12.25,Low,15096265.72,13450.83,11376.2,3812.99,97277.72,Underperformer
TataModel_23,2024,UK,15948.68,1,5105,216387701.66,High,42387.4,36959019.44,7239.77,17.08,High,17051350.89,12408.07,10423.77,3279.43,84549.69,Star
TataModel_23,2015,Germany,15948.68,1,2038,83610291.29,Low,41025.66,4473150.58,2194.87,5.35,Low,-6471436.55,8730.43,4873.15,6062.27,91838.99,Weak
TataModel_23,2016,Germany,15948.68,1,3788,67552783.18,Low,17833.36,6052729.37,1597.87,8.96,Low,-2634558.54,12339.52,8578.93,5745.4,11117.81,Weak
TataModel_23,2017,Germany,15948.68,1,5580,132439491.38,Low,23734.68,27309023.12,4894.09,20.62,High,874100.64,15359.36,5381.6,2722.78,56109.73,Niche
TataModel_23,2018,Germany,15948.68,1,717,26625446.88,Low,37134.51,2569355.62,3583.48,9.65,Low,-2574680.71,7115.23,8892.69,5693.19,46858.57,Weak
TataModel_23,2019,Germany,15948.68,1,1997,111652600.01,Low,55910.17,18322191.66,9174.86,16.41,High,9099686.9,20603.42,5640.98,7044.36,78832.7,Niche
TataModel_23,2020,Germany,15948.68,1,397,9836909.67,Low,24778.11,2660884.07,6702.48,27.05,High,929587.96,17977.44,4594.98,1930.07,51337.49,Niche
TataModel_23,2021,Germany,15948.68,1,3114,59481505.27,Low,19101.32,7340017.75,2357.1,12.34,Low,1391867.22,21225.44,4679.75,7952.87,45325.24,Weak
TataModel_23,2022,Germany,15948.68,1,3538,133976969.4,Low,37868,39362433.61,11125.62,29.38,High,30948679.93,3364.38,9937.83,5927.45,22944.16,Niche
TataModel_23,2023,Germany,15948.68,1,3568,64806617.42,Low,18163.29,18197698.17,5100.25,28.08,High,6201993.29,15653.2,10304.83,3436.56,62346.01,Niche
TataModel_23,2024,Germany,15948.68,1,2597,93134996.25,Low,35862.53,27577272.39,10618.9,29.61,High,19316198.22,13047.97,3718.93,3096.19,27779,Niche
TataModel_23,2015,France,15948.68,1,1854,70337859.29,Low,37938.44,15579835.83,8403.36,22.15,High,6407778.98,22736.98,14277.26,7429.39,59912.36,Niche
TataModel_23,2016,France,15948.68,1,1956,121435364.13,Low,62083.52,16308769.4,8337.82,13.43,Low,-959339.38,10631.09,4645.73,2440.86,91941.33,Weak
TataModel_23,2017,France,15948.68,1,6240,202332522.85,High,32425.08,14527475.14,2328.12,7.18,Low,-7931434.9,20918.47,13262.56,6653.43,95070.47,Underperformer
TataModel_23,2018,France,15948.68,1,5114,53856004.2,Low,10531.09,14729617.15,2880.25,27.35,High,11514413.7,8989.85,5709.61,5358.59,69595.91,Niche
TataModel_23,2019,France,15948.68,1,1304,31983577.1,Low,24527.28,1640757.51,1258.25,5.13,Low,-601291.25,18828.76,6141.81,686.62,84257.47,Weak
TataModel_23,2020,France,15948.68,1,5396,140061670.58,High,25956.57,11709155.66,2169.97,8.36,Low,-10560649.96,8852.7,12250.5,6703.26,38658.3,Underperformer
TataModel_23,2021,France,15948.68,1,1950,52841214.25,Low,27098.06,6742538.94,3457.71,12.76,Low,3302575.89,9300.07,1757.48,5084.71,27012.88,Weak
TataModel_23,2022,France,15948.68,1,6460,77902344.15,Low,12059.19,7930458.63,1227.63,10.18,Low,-38951.17,10976.22,6025.98,1336.15,89324.83,Weak
TataModel_23,2023,France,15948.68,1,3564,102706237.23,Low,28817.69,25738183.05,7221.71,25.06,High,12109065.37,13418.78,10884.66,5242.2,42747.47,Niche
TataModel_23,2024,France,15948.68,1,852,17022554,Low,19979.52,4856534.66,5700.16,28.53,High,3212155.94,24300.67,6941.78,3512.2,52301.93,Niche
TataModel_23,2015,Australia,15948.68,1,3310,193332461.29,High,58408.6,42765140.44,12919.98,22.12,High,17361255.02,19121.7,11003.26,1029.43,77941.45,Star
TataModel_23,2016,Australia,15948.68,1,4267,164500958.2,High,38551.9,48346831.62,11330.4,29.39,High,31863835.6,19125.28,4091.28,3362.79,46011.09,Star
TataModel_23,2017,Australia,15948.68,1,6282,251215674.31,High,39989.76,29492720.16,4694.8,11.74,Low,-20725293.13,24231.19,8011.13,1271.66,89781.84,Underperformer
TataModel_23,2018,Australia,15948.68,1,122,8179517.05,Low,67045.22,627368.96,5142.37,7.67,Low,-371350.07,12247.55,9902.87,4498.98,53768.72,Weak
TataModel_23,2019,Australia,15948.68,1,123,6478295.97,Low,52669.07,515024.53,4187.19,7.95,Low,27856.67,4363.7,9545.98,2034.19,36832.62,Weak
TataModel_23,2020,Australia,15948.68,1,5967,212877023.92,High,35675.72,63373490.02,10620.66,29.77,High,38232713.5,7270.15,5078.24,3468.21,84652.95,Star
TataModel_23,2021,Australia,15948.68,1,6245,380086784.29,High,60862.58,86621778.14,13870.58,22.79,High,43443919.44,7120.98,6360.37,5748.16,26942.9,Star
TataModel_23,2022,Australia,15948.68,1,2650,170069106.48,High,64177.02,26445746.06,9979.53,15.55,High,1683684.15,9374.7,13441.28,3739.31,81717.08,Star
TataModel_23,2023,Australia,15948.68,1,301,2557394.36,Low,8496.33,581807.22,1932.91,22.75,High,130171.37,10268.06,13663.88,621.3,91869.45,Niche
TataModel_23,2024,Australia,15948.68,1,5484,163395785.87,High,29795,33594173.58,6125.85,20.56,High,24819819.87,11251.2,11582.05,1411.79,92176.13,Star
TataModel_23,2015,Japan,15948.68,1,6777,208667328.47,High,30790.52,36892383.67,5443.76,17.68,High,3922945.78,14259.88,1904.9,7829.93,60562.58,Star
TataModel_23,2016,Japan,15948.68,1,425,17907712.73,Low,42135.79,2301141.09,5414.45,12.85,Low,-838080.96,18263.73,1443.42,1661.04,87591.95,Weak
TataModel_23,2017,Japan,15948.68,1,4448,285988080.75,High,64295.88,42469229.99,9547.94,14.85,Low,19647381.15,20375.82,8961.26,7659.33,67341.88,Underperformer
TataModel_23,2018,Japan,15948.68,1,4852,179605700.34,High,37016.84,40213716.31,8288.07,22.39,High,11027790,6325.35,12028.97,6809.68,36832.39,Star
TataModel_23,2019,Japan,15948.68,1,4509,175166998.51,High,38848.3,15537312.77,3445.84,8.87,Low,-3258106.17,6009.08,8626.59,1470.74,23694.23,Underperformer
TataModel_23,2020,Japan,15948.68,1,3166,113939456.81,Low,35988.46,21602921.01,6823.41,18.96,High,11052127.31,9749.49,7243.21,7248.92,74396.96,Niche
TataModel_23,2021,Japan,15948.68,1,6357,156462501.6,High,24612.63,45953036.72,7228.73,29.37,High,26348285.27,5483.54,10745.29,6543.91,43027.81,Star
TataModel_23,2022,Japan,15948.68,1,772,48748342.53,Low,63145.52,5103951.46,6611.34,10.47,Low,346113.23,14590.3,4373.25,2690.64,29213.23,Weak
TataModel_23,2023,Japan,15948.68,1,3947,31490117.87,Low,7978.24,7822145.28,1981.8,24.84,High,1816979.8,11156.04,7900.34,4610.15,50464.13,Niche
TataModel_23,2024,Japan,15948.68,1,5465,362375118.52,High,66308.35,25728633.41,4707.89,7.1,Low,-3949888.79,15750.43,9565.19,7496.42,69618.34,Underperformer
TataModel_25,2015,India,16355.43,1,4744,204201138.21,High,43044.08,41861233.33,8824.04,20.5,High,12456269.43,7586.53,6291.49,4795.62,69147.83,Star
TataModel_25,2016,India,16355.43,1,2749,159482970.68,High,58014.9,14337519.06,5215.54,8.99,Low,-494397.21,21125.29,3343.2,4087.84,81475.3,Underperformer
TataModel_25,2017,India,16355.43,1,2623,165817192.88,High,63216.62,36595854.47,13951.91,22.07,High,17477132.13,19962.57,1256.77,3703.94,10897.84,Star
