seller_id,seller_state,primary_category,seller_vintage,first_active_month,last_active_month,sale_year,sale_month,total_orders,total_revenue,avg_review_score,on_time_delivery_pct,cancellation_pct,pct_low_reviews,category_count,review_score_change,order_volume_change,delivery_rate_change,health_score,segment,review_sharp_drop,delivery_sharp_drop,orders_sharp_drop,early_warning_flag,baseline_review,baseline_delivery,baseline_orders,baseline_revenue,order_volume_norm,review_score_norm,delivery_norm
7d13fca15225358621be4086e1eb0964,SP,watches_gifts,7,2018-02,2018-08,2018,8,50,10768.84,4.34,97.96,0.0,10.0,4,0.01,14,-2.04,78.07,Stable,0,0,0,0,3.92,86.22,80.71,17465.86,18.14814814814815,83.5,97.96
7d456afc660226829370f3173d14520c,SP,bed_bath_table,14,2017-04,2018-08,2018,8,6,944.61,4.0,100.0,0.0,33.33,2,-0.44,3,0.0,72.55,Stable,0,0,0,0,4.25,97.62,3.93,712.58,1.8518518518518516,75.0,100.0
7d76b645482be4a332374e8223836592,SP,telephony,14,2017-07,2018-08,2018,8,6,168.12,4.0,100.0,0.0,16.67,1,1.0,4,0.0,72.71,Stable,0,0,0,0,3.91,92.94,12.57,459.4,1.8518518518518516,75.0,100.0
7dc8c42cc750eeafea6c85712ffee9bf,SP,housewares,14,2017-02,2018-08,2018,8,5,767.65,4.0,100.0,0.0,40.0,4,-1.0,0,0.0,72.42,Stable,0,0,0,0,4.15,90.48,2.86,512.8,1.4814814814814816,75.0,100.0
7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,cool_stuff,12,2017-07,2018-06,2018,6,1,208.66,4.0,100.0,0.0,0.0,1,0.67,-5,16.67,72.5,Stable,0,0,1,1,3.79,91.38,27.83,5311.76,0.0,75.0,100.0
7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,health_beauty,19,2017-02,2018-08,2018,8,3,561.91,5.0,75.0,0.0,0.0,1,0.67,0,-25.0,73.9,Stable,0,0,0,0,4.22,88.32,8.37,1596.63,0.7407407407407408,100.0,75.0
7e3f87d16fb353f408d467e74fbd8014,SP,computers_accessories,14,2017-06,2018-08,2018,8,9,695.67,3.89,100.0,0.0,22.22,2,0.0,0,33.33,72.06,Stable,0,0,0,0,4.0,91.88,6.57,442.41,2.9629629629629632,72.25,100.0
7e93a43ef30c4f03f38b393420bc753a,SP,watches_gifts,19,2017-01,2018-07,2018,7,1,229.37,5.0,100.0,0.0,0.0,1,4.0,0,100.0,80.0,Star Performer,0,0,1,1,4.08,90.06,17.63,9543.71,0.0,100.0,100.0
7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,baby,10,2017-11,2018-08,2018,8,1,112.83,5.0,100.0,0.0,0.0,1,0.5,-1,0.0,80.0,Star Performer,0,0,1,1,4.19,93.45,9.8,1266.39,0.0,100.0,100.0
7ecd59e5e20407131822c1a68ac59c1f,DF,stationery,10,2017-11,2018-08,2018,8,2,201.62,5.0,66.67,0.0,0.0,1,1.0,0,-33.33,71.74,Stable,0,0,0,0,4.37,83.33,2.4,205.45,0.3703703703703704,100.0,66.67
7f152321c60a266edc53af1925ef96c1,SC,sports_leisure,10,2017-08,2018-08,2018,8,1,180.3,5.0,100.0,0.0,0.0,1,0.0,-1,0.0,80.0,Star Performer,0,0,0,0,4.18,77.67,2.0,447.19,0.0,100.0,100.0
7f2617c58d5d06806987308b45654351,SP,sports_leisure,11,2017-04,2018-06,2018,6,1,193.82,5.0,100.0,0.0,0.0,1,0.0,-1,0.0,80.0,Star Performer,0,0,0,0,3.95,90.91,2.0,362.12,0.0,100.0,100.0
7f7b8245c336066a1f9933c359f11d77,SP,health_beauty,5,2018-04,2018-08,2018,8,8,537.27,4.89,100.0,0.0,0.0,1,-0.11,5,0.0,79.69,Star Performer,0,0,0,0,4.69,96.67,7.6,526.05,2.5925925925925926,97.24999999999999,100.0
7fc87cc3e89b3d1d5cabdca32f8485aa,SP,office_furniture,4,2018-05,2018-08,2018,8,1,190.4,1.0,0.0,0.0,100.0,1,-2.33,-5,-50.0,24.05,Dormant,1,1,0,1,3.33,62.5,3.5,708.96,0.0,0.0,0.0
7ff588a03c2aeae4fbd23f9ae64b760d,SP,auto,3,2018-06,2018-08,2018,8,9,1044.9,4.9,100.0,0.0,0.0,1,0.15,6,0.0,79.84,Star Performer,0,0,0,0,4.38,100.0,4.67,467.79,2.9629629629629632,97.50000000000001,100.0
808d4348b916efa08e766ebad39f61eb,SP,perfumery,2,2018-07,2018-08,2018,8,10,459.51,4.4,100.0,0.0,10.0,1,-0.05,-1,9.09,76.07,Stable,0,0,0,0,4.43,95.46,10.5,507.46,3.3333333333333335,85.00000000000001,100.0
8090490573c6c0aa343a7231ebcb8c86,SP,health_beauty,10,2017-09,2018-08,2018,8,4,862.15,3.5,75.0,0.0,25.0,1,-1.21,-3,-25.0,62.48,At-Risk,0,1,0,1,4.12,92.5,2.6,429.8,1.1111111111111112,62.5,75.0
80e6699fe29150b372a0c8a1ebf7dcc8,PR,sports_leisure,17,2017-01,2018-05,2018,5,2,299.93,2.5,100.0,0.0,50.0,1,-2.5,-2,0.0,60.85,At-Risk,1,0,1,1,4.3,96.13,5.41,785.08,0.3703703703703704,37.5,100.0
813348c996469b40f2e028d5429d3495,SP,housewares,12,2017-05,2018-04,2018,4,3,231.56,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.15,Star Performer,0,0,0,0,3.98,97.23,14.92,1233.37,0.7407407407407408,100.0,100.0
81336a0f57a33776419727a300249e90,SP,sports_leisure,9,2017-07,2018-04,2018,4,2,48.98,5.0,100.0,0.0,0.0,1,1.2,-2,0.0,80.07,Star Performer,0,0,0,0,3.79,77.78,1.78,185.65,0.3703703703703704,100.0,100.0
8160255418d5aaa7dbdc9f4c64ebda44,SP,bed_bath_table,11,2017-10,2018-08,2018,8,16,1883.15,4.31,100.0,0.0,6.25,1,0.1,-15,0.0,75.88,Stable,0,0,1,1,4.04,89.78,35.0,5018.18,5.555555555555555,82.74999999999999,100.0
817245bcc3badd82bbd222e0366951a6,SP,auto,9,2017-11,2018-07,2018,7,1,163.61,4.0,100.0,0.0,0.0,1,0.11,-4,0.0,72.5,Stable,0,0,1,1,4.05,98.15,3.22,700.34,0.0,75.0,100.0
81783131d2a97c8d44d406a4be81b5d9,SP,toys,2,2018-07,2018-08,2018,8,9,1517.3,3.2,100.0,55.56,44.44,3,-0.8,5,33.33,63.89,At-Risk,0,0,0,0,3.6,83.34,6.5,988.79,2.9629629629629632,55.00000000000001,100.0
817f85dbb65aa3e70831d90fe75cdf89,SP,toys,3,2017-01,2017-03,2017,3,2,439.28,4.5,100.0,0.0,0.0,2,-0.5,1,0.0,76.32,Stable,1,0,0,1,4.83,100.0,1.67,297.49,0.3703703703703704,87.5,100.0
81a1104df0f08b59c68aa5b03cfe398e,PR,garden_tools,10,2017-05,2018-04,2018,4,4,559.11,5.0,100.0,0.0,0.0,1,0.83,-2,0.0,80.22,Star Performer,0,0,0,0,4.49,97.0,7.3,1123.53,1.1111111111111112,100.0,100.0
81f89e42267213cb94da7ddc301651da,SP,perfumery,1,2018-08,2018-08,2018,8,46,4721.18,3.54,100.0,0.0,28.26,3,0.0,0,0.0,72.11,Stable,0,0,0,0,3.54,100.0,46.0,4721.18,16.666666666666664,63.5,100.0
820cc752a266cdc6c1a1e61dd4583330,PR,small_appliances,11,2017-01,2018-04,2018,4,1,57.06,5.0,100.0,0.0,0.0,1,1.0,0,0.0,80.0,Star Performer,0,0,0,0,4.2,81.82,1.36,279.89,0.0,100.0,100.0
821fb029fc6e495ca4f08a35d51e53a5,SP,sports_leisure,7,2018-01,2018-08,2018,8,2,1663.3,5.0,100.0,0.0,0.0,1,1.0,0,0.0,80.07,Star Performer,0,0,0,0,3.5,70.07,4.0,2962.89,0.3703703703703704,100.0,100.0
822166ed1e47908f7cfb49946d03c726,RJ,bed_bath_table,14,2017-05,2018-07,2018,7,2,203.7,5.0,100.0,0.0,0.0,1,0.0,1,0.0,80.07,Star Performer,0,0,1,1,4.28,98.57,4.93,400.26,0.3703703703703704,100.0,100.0
822bad9bc42b51213ba522fe87b7ab5d,SC,telephony,8,2017-08,2018-06,2018,6,1,236.48,3.0,100.0,0.0,0.0,1,-1.75,-3,0.0,65.0,At-Risk,0,0,0,0,3.84,75.0,2.25,710.92,0.0,50.0,100.0
827f8f69dfa529c561901c4f2e0f332f,PR,fashion_shoes,14,2017-01,2018-03,2018,3,3,154.22,3.67,66.67,0.0,33.33,1,2.67,1,66.67,61.52,At-Risk,0,0,0,0,4.22,86.31,6.43,357.54,0.7407407407407408,66.75,66.67
82bd0703a4aefd6b599e5bfdaed378fb,SP,health_beauty,7,2017-01,2017-08,2017,8,3,193.28,2.33,66.67,0.0,66.67,1,-1.67,1,-33.33,51.16,Dormant,1,1,0,1,4.09,95.24,2.43,397.45,0.7407407407407408,33.25,66.67
82cb9f452fe8334df74b22d37824b431,RS,small_appliances,5,2018-04,2018-08,2018,8,1,56.17,5.0,100.0,0.0,0.0,1,1.0,0,0.0,80.0,Star Performer,0,0,0,0,4.68,100.0,2.8,231.05,0.0,100.0,100.0
82e0a475a88cc9595229d8029273f045,SP,furniture_decor,11,2017-02,2018-01,2018,1,4,1129.46,5.0,100.0,0.0,0.0,1,2.29,1,0.0,80.22,Star Performer,0,0,0,0,3.56,97.77,3.73,1173.12,1.1111111111111112,100.0,100.0
834f3294fba9f932f56edc879193f925,SP,cool_stuff,12,2017-05,2018-08,2018,8,2,1463.25,5.0,100.0,0.0,0.0,1,0.0,1,0.0,80.07,Star Performer,0,0,0,0,4.47,89.43,5.5,3683.95,0.3703703703703704,100.0,100.0
834f8533b2ecb6598dd004ff3de7203a,SP,pet_shop,15,2017-01,2018-08,2018,8,4,469.07,4.5,100.0,0.0,0.0,3,0.0,0,0.0,76.47,Stable,0,0,0,0,3.9,86.22,2.73,358.95,1.1111111111111112,87.5,100.0
835f0f7810c76831d6c7d24c7a646d4d,SP,housewares,13,2017-02,2018-02,2018,2,2,268.36,1.0,100.0,50.0,150.0,1,-1.67,-1,66.67,46.15,Dormant,1,0,0,1,3.21,63.25,3.38,468.77,0.3703703703703704,0.0,100.0
83645b1645cdee8953ee54c29ceed564,PR,baby,8,2017-03,2018-08,2018,8,2,168.91,5.0,100.0,0.0,0.0,2,2.0,1,0.0,80.07,Star Performer,0,0,0,0,4.31,100.0,1.75,155.64,0.3703703703703704,100.0,100.0
83deb69e889cf80f82be1dc6d5f2d486,SC,musical_instruments,14,2017-07,2018-08,2018,8,3,481.38,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.15,Star Performer,0,0,0,0,4.43,96.73,2.86,448.33,0.7407407407407408,100.0,100.0
83e197e95a1bbabc8c75e883ed016c47,RJ,books_general_interest,12,2017-01,2018-02,2018,2,1,129.78,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,0,0,4.72,95.83,3.83,627.96,0.0,100.0,100.0
8444e55c1f13cd5c179851e5ca5ebd00,MG,perfumery,17,2017-03,2018-07,2018,7,3,701.61,1.0,100.0,100.0,100.0,1,-0.79,-5,0.0,44.2,Dormant,1,0,0,1,3.1,93.94,5.82,1467.72,0.7407407407407408,0.0,100.0
845e8036c3f7bf62099352f5ed910240,RJ,bed_bath_table,4,2018-05,2018-08,2018,8,9,825.84,4.4,100.0,0.0,11.11,2,0.11,2,0.0,75.99,Stable,0,0,0,0,3.55,100.0,5.25,511.31,2.9629629629629632,85.00000000000001,100.0
8476243f92442881ddd5b578975cf115,RS,health_beauty,5,2018-03,2018-08,2018,8,4,2649.25,5.0,100.0,0.0,0.0,1,0.5,2,0.0,80.22,Star Performer,0,0,0,0,4.17,93.33,2.4,1622.61,1.1111111111111112,100.0,100.0
850913d59ce317156b00f3705f1c3edb,SP,telephony,5,2018-03,2018-07,2018,7,1,56.6,5.0,100.0,0.0,0.0,1,2.75,-3,0.0,80.0,Star Performer,0,0,1,1,3.72,91.52,6.4,654.19,0.0,100.0,100.0
850f4f8af5ea87287ac68de36e29107f,SP,toys,15,2017-04,2018-06,2018,6,4,1564.55,4.33,100.0,0.0,0.0,2,-0.4,-7,0.0,75.2,Stable,0,0,0,0,4.37,95.36,12.47,3231.32,1.1111111111111112,83.25,100.0
851773c885feb5e2da3b4f82bc2b17ce,SP,health_beauty,5,2018-02,2018-08,2018,8,1,113.33,5.0,100.0,0.0,0.0,1,1.33,-2,33.33,80.0,Star Performer,0,0,0,0,4.33,86.67,2.0,167.43,0.0,100.0,100.0
855668e0971d4dfd7bef1b6a4133b41b,SP,baby,16,2017-05,2018-08,2018,8,3,179.1,4.67,100.0,0.0,0.0,2,2.04,-8,9.09,77.67,Stable,0,0,1,1,3.75,87.69,19.5,2507.71,0.7407407407407408,91.75,100.0
8581055ce74af1daba164fdbd55a40de,SP,auto,16,2017-01,2018-04,2018,4,16,2680.54,4.47,94.12,0.0,12.5,1,0.86,-13,21.71,75.55,Stable,0,0,0,0,4.27,90.34,24.19,4746.18,5.555555555555555,86.75,94.12
85d9eb9ddc5d00ca9336a2219c97bb13,MG,computers_accessories,20,2017-01,2018-08,2018,8,31,1292.77,4.13,100.0,0.0,6.45,1,-0.24,-10,2.44,75.64,Stable,0,0,0,0,4.19,96.33,25.4,1207.41,11.11111111111111,78.25,100.0
8602a61d680a10a82cceeeda0d99ea3d,SP,fashion_bags_accessories,11,2017-08,2018-08,2018,8,1,50.35,5.0,100.0,0.0,0.0,1,0.0,-1,50.0,80.0,Star Performer,0,0,1,1,4.5,95.45,1.55,98.17,0.0,100.0,100.0
8629c241b3622ac12cd4118afdc8d394,SP,perfumery,5,2018-03,2018-07,2018,7,1,49.12,5.0,100.0,0.0,0.0,1,0.5,-5,0.0,80.0,Star Performer,0,0,0,0,3.85,80.0,2.6,300.4,0.0,100.0,100.0
863d2ebcd347ce4922de7a0f9a5581d6,RJ,auto,9,2017-07,2018-08,2018,8,2,204.16,4.0,50.0,0.0,0.0,1,0.0,1,-50.0,60.07,At-Risk,0,1,0,1,4.21,86.67,2.0,187.91,0.3703703703703704,75.0,50.0
8648b1e89e9b349e32d3741b30ec737e,SP,construction_tools_construction,12,2017-09,2018-08,2018,8,7,631.92,3.38,75.0,0.0,42.86,1,-1.62,2,-25.0,61.64,At-Risk,0,1,0,1,3.97,93.16,7.42,729.27,2.2222222222222223,59.5,75.0
86bb7c4b535e49a541baf3266b1c95b1,SP,toys,6,2017-09,2018-02,2018,2,1,364.69,5.0,100.0,0.0,0.0,1,2.25,-3,25.0,80.0,Star Performer,0,0,0,0,3.24,81.94,2.17,1187.88,0.0,100.0,100.0
86ccac0b835037332a596a33b6949ee1,SC,watches_gifts,17,2017-03,2018-07,2018,7,1,74.49,5.0,100.0,0.0,0.0,1,0.0,-1,0.0,80.0,Star Performer,0,0,1,1,4.09,97.67,10.59,1215.7,0.0,100.0,100.0
870d0118f7a9d85960f29ad89d5d989a,MG,furniture_living_room,16,2017-04,2018-08,2018,8,2,301.42,3.0,100.0,0.0,50.0,2,0.0,0,0.0,64.6,At-Risk,1,0,0,1,3.99,96.13,2.81,286.67,0.3703703703703704,50.0,100.0
87142160b41353c4e5fca2360caf6f92,RS,computers_accessories,19,2017-02,2018-08,2018,8,15,2136.93,3.95,78.95,0.0,20.0,3,-0.82,-7,-16.7,67.71,At-Risk,1,1,0,1,4.35,93.67,16.05,2036.39,5.185185185185185,73.75,78.95
87b740daf17b5d1be335a64164ec6842,SP,sports_leisure,8,2017-02,2018-03,2018,3,2,2280.41,2.5,100.0,0.0,50.0,1,-1.5,1,100.0,60.85,At-Risk,1,0,0,1,3.88,87.5,1.5,1847.7,0.3703703703703704,37.5,100.0
87d30a6a0cbf89356e49324971ab1d24,SP,toys,7,2017-12,2018-06,2018,6,3,305.89,5.0,100.0,0.0,0.0,1,0.0,1,0.0,80.15,Star Performer,0,0,0,0,4.45,97.14,2.43,335.7,0.7407407407407408,100.0,100.0
87d3c3aeb3ead335511b3ce315eb341e,SP,toys,3,2018-06,2018-08,2018,8,3,131.24,2.33,66.67,0.0,33.33,2,-0.67,-2,-33.33,51.47,Dormant,0,1,0,1,3.28,88.89,5.0,321.02,0.7407407407407408,33.25,66.67
88460e8ebdecbfecb5f9601833981930,PR,computers_accessories,9,2017-11,2018-08,2018,8,14,1521.35,3.88,87.5,0.0,28.57,1,-0.08,-25,-5.83,69.17,Stable,0,0,0,0,3.35,82.89,27.56,4170.12,4.814814814814815,72.0,87.5
888faa8bfb0b159c37de6d898b961c31,SC,sports_leisure,6,2017-08,2018-08,2018,8,6,1208.96,4.43,100.0,0.0,0.0,4,-0.24,3,0.0,76.1,Stable,0,0,0,0,3.8,100.0,3.17,490.83,1.8518518518518516,85.75,100.0
88cf19ec1fc2c58f161aee259d57142c,SP,small_appliances_home_oven_and_coffee,3,2018-05,2018-08,2018,8,6,629.67,4.5,100.0,0.0,0.0,1,-0.07,0,0.0,76.62,Stable,0,0,0,0,4.36,100.0,4.67,585.43,1.8518518518518516,87.5,100.0
891071be6ba827b591264c90c2ae8a63,SP,fashion_bags_accessories,14,2017-01,2018-08,2018,8,3,153.57,5.0,33.33,0.0,0.0,2,0.5,-5,-66.67,63.48,At-Risk,0,1,0,1,4.04,85.72,6.57,392.58,0.7407407407407408,100.0,33.33
8931a84a914b3fe9b1ddaa4d704947ca,SP,perfumery,15,2017-03,2018-07,2018,7,1,74.51,5.0,100.0,0.0,0.0,1,0.2,-4,0.0,80.0,Star Performer,0,0,0,0,4.11,91.11,1.93,339.53,0.0,100.0,100.0
897060da8b9a21f655304d50fd935913,SP,computers_accessories,16,2017-02,2018-06,2018,6,5,294.66,4.8,100.0,0.0,0.0,1,0.67,-3,0.0,78.8,Stable,0,0,1,1,3.68,91.38,18.81,1751.93,1.4814814814814816,95.0,100.0
89a51f50b8095ea78d5768f34c13a76f,DF,perfumery,4,2018-04,2018-07,2018,7,1,74.19,5.0,100.0,0.0,0.0,1,0.5,-1,0.0,80.0,Star Performer,0,0,1,1,4.74,100.0,2.5,213.56,0.0,100.0,100.0
89bc797e2e29667aa035d4368f9b7f92,SP,telephony,3,2017-01,2017-04,2017,4,1,44.42,4.0,0.0,0.0,0.0,1,0.4,-8,-77.78,47.5,Dormant,0,1,0,1,4.03,59.26,4.33,148.49,0.0,75.0,0.0
89f69225956f951295ca4c7fb1266553,RJ,toys,4,2018-05,2018-08,2018,8,4,401.77,4.75,75.0,0.0,0.0,4,-0.25,3,-25.0,72.1,Stable,0,1,0,1,4.48,93.75,2.75,329.68,1.1111111111111112,93.75,75.0
8a130737016f838139d31878787a39c9,SP,home_construction,8,2017-12,2018-07,2018,7,8,892.73,4.25,100.0,0.0,0.0,2,-0.75,5,0.0,74.89,Stable,0,0,0,0,4.44,94.09,7.0,633.04,2.5925925925925926,81.25,100.0
8a2d12a90e92f012ce5226fc6592b653,PR,housewares,9,2017-12,2018-08,2018,8,2,373.59,5.0,100.0,0.0,0.0,1,0.0,-1,0.0,80.07,Star Performer,0,0,0,0,4.41,100.0,2.0,230.19,0.3703703703703704,100.0,100.0
8a32e327fe2c1b3511609d81aaf9f042,SP,furniture_decor,13,2017-01,2018-02,2018,2,4,281.73,2.18,100.0,150.0,175.0,2,-1.02,-2,0.0,49.91,Dormant,1,0,1,1,3.66,95.01,10.08,677.4,1.1111111111111112,29.500000000000004,100.0
8a432f4e5b471f8da497d7dc517666e2,SP,bed_bath_table,5,2018-04,2018-08,2018,8,29,2950.62,4.42,100.0,0.0,6.9,2,0.75,12,0.0,77.66,Stable,0,0,0,0,4.2,92.72,19.0,1904.02,10.37037037037037,85.5,100.0
8a87611c08849ffeeccab52aa798b6c7,PR,garden_tools,3,2017-01,2017-03,2017,3,2,715.31,1.0,100.0,0.0,100.0,1,-3.5,-2,0.0,49.12,Dormant,0,0,0,0,2.54,100.0,4.33,951.71,0.3703703703703704,0.0,100.0
8ab42aa58097fd4668d60cc648225d5f,GO,bed_bath_table,10,2017-10,2018-08,2018,8,1,73.22,5.0,100.0,0.0,0.0,1,0.5,-3,0.0,80.0,Star Performer,0,0,0,0,4.33,100.0,2.0,321.04,0.0,100.0,100.0
8ae520247981aa06bc94abddf5f46d34,SC,watches_gifts,10,2017-11,2018-08,2018,8,8,1475.92,4.38,100.0,0.0,12.5,2,-0.29,2,0.0,75.75,Stable,0,0,0,0,4.47,98.57,6.5,1776.63,2.5925925925925926,84.5,100.0
8b2492b7ff4468839593fafeed55bad9,RJ,health_beauty,12,2017-08,2018-07,2018,7,4,902.31,4.83,100.0,0.0,0.0,1,2.5,2,0.0,78.95,Stable,0,0,0,0,3.92,86.11,2.42,361.36,1.1111111111111112,95.75,100.0
8b28d096634035667e8263d57ba3368c,SP,health_beauty,18,2017-02,2018-07,2018,7,5,324.79,4.83,100.0,0.0,0.0,2,1.33,3,0.0,79.02,Star Performer,0,0,0,0,3.97,85.48,7.94,664.84,1.4814814814814816,95.75,100.0
8b321bb669392f5163d04c59e235e066,SP,electronics,11,2017-10,2018-08,2018,8,8,503.73,4.1,90.0,0.0,0.0,4,0.02,-27,-7.3,71.27,Stable,0,0,1,1,4.04,91.81,85.73,2881.1,2.5925925925925926,77.49999999999999,90.0
8b8cfc8305aa441e4239358c9f6f2485,PR,cool_stuff,10,2017-01,2018-04,2018,4,1,866.36,5.0,100.0,0.0,0.0,1,3.0,0,0.0,80.0,Star Performer,0,0,0,0,4.12,95.0,1.5,1311.07,0.0,100.0,100.0
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,furniture_living_room,4,2018-05,2018-08,2018,8,15,1663.57,3.4,73.33,0.0,33.33,2,-1.06,-8,-10.67,62.05,At-Risk,1,1,0,1,4.06,89.33,12.25,1479.24,5.185185185185185,60.0,73.33
8bb48dc19fccaa8613b6229bf7f452a2,SP,costruction_tools_garden,10,2017-10,2018-07,2018,7,5,249.26,4.8,100.0,0.0,0.0,2,0.36,-4,0.0,78.8,Stable,0,0,0,0,4.4,98.33,8.2,608.44,1.4814814814814816,95.0,100.0
8bd0f31cf0a614c658f6763bd02dea69,SP,furniture_decor,13,2017-01,2018-08,2018,8,2,599.85,5.0,100.0,0.0,0.0,2,0.0,1,0.0,80.07,Star Performer,0,0,0,0,4.34,98.08,2.54,417.18,0.3703703703703704,100.0,100.0
8bdd8e3fd58bafa48af76b2c5fd71974,SP,toys,5,2018-01,2018-08,2018,8,1,363.46,5.0,100.0,0.0,0.0,1,1.0,-3,0.0,80.0,Star Performer,0,0,0,0,4.75,95.0,2.2,503.11,0.0,100.0,100.0
8c16d1f32a54d92897cc437244442e1b,SC,computers_accessories,17,2017-02,2018-08,2018,8,3,329.04,5.0,100.0,0.0,0.0,2,0.0,0,0.0,80.15,Star Performer,0,0,0,0,4.21,96.08,6.18,446.77,0.7407407407407408,100.0,100.0
8ca1551acf9832a4cf467bbbac15851f,PR,furniture_decor,5,2018-02,2018-08,2018,8,1,222.03,4.0,100.0,0.0,0.0,1,-1.0,0,0.0,72.5,Stable,0,0,0,0,3.65,80.0,2.2,488.59,0.0,75.0,100.0
8cbac7e12637ed9cffa18c7875207478,SC,cool_stuff,18,2017-01,2018-08,2018,8,3,153.12,4.0,100.0,0.0,0.0,1,-1.0,0,0.0,72.65,Stable,0,0,0,0,4.19,96.69,3.72,258.58,0.7407407407407408,75.0,100.0
8cc6a0e5738e61a87b03c78b2ba9db4b,MG,stationery,3,2017-02,2017-04,2017,4,3,3963.79,3.0,75.0,0.0,33.33,3,-1.67,-6,-25.0,58.58,Dormant,1,1,1,1,3.89,87.96,7.33,3931.52,0.7407407407407408,50.0,75.0
8d46553a36e68f95350a200c12f8f2e2,SP,perfumery,4,2017-08,2018-03,2018,3,1,546.25,5.0,100.0,0.0,0.0,1,4.0,-2,0.0,80.0,Star Performer,0,0,0,0,3.46,100.0,3.25,242.4,0.0,100.0,100.0
8d79c8a04e42d722a75097ce5cbcf2ef,CE,food,11,2017-01,2018-03,2018,3,1,173.49,5.0,100.0,0.0,0.0,1,0.0,0,0.0,80.0,Star Performer,0,0,0,0,4.43,83.93,2.45,321.38,0.0,100.0,100.0
8d956fec2e4337affcb520f56fd8cbfd,SP,sports_leisure,11,2017-10,2018-08,2018,8,32,2096.0,4.47,73.53,0.0,6.25,7,0.16,5,-23.35,71.64,Stable,0,1,0,1,4.31,92.56,19.18,1307.96,11.481481481481481,86.75,73.53
8daab2245ebdc277c51098d01c5ad8ef,SP,costruction_tools_tools,5,2018-04,2018-08,2018,8,1,64.45,4.0,0.0,0.0,0.0,1,-1.0,0,-100.0,47.5,Dormant,1,1,1,1,4.58,80.0,3.2,377.73,0.0,75.0,0.0
8e2b3afb420011ef0c88c9d5f11ea526,SP,sports_leisure,2,2017-11,2018-01,2018,1,10,1381.73,4.3,100.0,0.0,10.0,2,0.3,9,100.0,75.32,Stable,0,0,0,0,4.15,50.0,5.5,766.22,3.3333333333333335,82.5,100.0
8e6cc767478edae941d9bd9eb778d77a,MG,housewares,14,2017-01,2018-06,2018,6,2,205.17,1.0,100.0,50.0,100.0,1,-4.0,1,0.0,46.62,Dormant,1,0,0,1,3.8,95.13,7.57,656.6,0.3703703703703704,0.0,100.0
8e6d7754bc7e0f22c96d255ebda59eba,SP,computers_accessories,5,2017-12,2018-08,2018,8,2,179.45,2.5,100.0,0.0,50.0,1,-0.65,-9,38.46,60.85,At-Risk,0,0,0,0,3.32,88.02,17.0,3297.98,0.3703703703703704,37.5,100.0
8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,computers_accessories,10,2017-11,2018-08,2018,8,10,1451.2,4.0,90.0,0.0,0.0,1,0.12,2,-10.0,70.67,Stable,0,0,0,0,4.1,92.32,6.5,1043.45,3.3333333333333335,75.0,90.0
8ed8ea9a57c862f2c18c2fe41f601d56,SC,cool_stuff,3,2018-04,2018-06,2018,6,1,277.7,4.0,100.0,0.0,0.0,1,-0.67,-11,0.0,72.5,Stable,0,0,0,0,4.28,100.0,6.33,1520.99,0.0,75.0,100.0
8f119a0aee85c0c8fc534629734e94fd,SP,toys,18,2017-01,2018-08,2018,8,1,32.43,5.0,0.0,0.0,0.0,1,0.2,-3,-100.0,55.0,Dormant,0,1,1,1,4.18,91.67,4.28,268.14,0.0,100.0,0.0
8f2ce03f928b567e3d56181ae20ae952,SP,sports_leisure,16,2017-04,2018-08,2018,8,9,1211.09,4.33,77.78,0.0,11.11,1,-0.45,-7,-22.22,69.91,Stable,0,0,0,0,4.2,86.06,9.56,1596.88,2.9629629629629632,83.25,77.78
8f54d64f28a993550aa7943f12572959,MG,health_beauty,9,2017-11,2018-08,2018,8,1,223.44,5.0,100.0,0.0,0.0,1,3.33,-2,0.0,80.0,Star Performer,0,0,0,0,3.96,94.44,1.67,348.12,0.0,100.0,100.0
8f78f0903005064036736c7173a5c2ed,MG,furniture_decor,10,2017-04,2018-07,2018,7,1,186.39,5.0,100.0,0.0,0.0,1,4.0,0,0.0,80.0,Star Performer,0,0,0,0,3.72,95.0,1.3,274.59,0.0,100.0,100.0
8fdca8e349553f99bc738833a62c8802,SP,electronics,7,2017-02,2017-08,2017,8,2,113.76,5.0,100.0,0.0,0.0,1,0.5,-4,0.0,80.07,Star Performer,0,0,0,0,3.74,96.43,3.0,178.63,0.3703703703703704,100.0,100.0
8ff1a9df749e454105c55cda13e79143,SP,housewares,6,2017-11,2018-06,2018,6,1,165.26,2.0,100.0,0.0,100.0,1,-2.0,-1,0.0,56.55,Dormant,1,0,0,1,3.56,100.0,2.17,279.64,0.0,25.0,100.0
900ba814c251a692506d7834c1218441,SP,health_beauty,14,2017-07,2018-08,2018,8,10,3549.03,4.5,80.0,0.0,0.0,1,-0.17,7,-20.0,71.92,Stable,0,0,0,0,4.23,87.78,6.29,2247.71,3.3333333333333335,87.5,80.0
